curr_gen,fitness,genome,min_samples_leaf,min_samples_split,max_features
0,0.7227488151658767,['S60L', 'H2FV3', 'H1IR12', 'H2DS5', 'H2DS3', 'H1FS15', 'H2FS8', 'H1FS16', 'H1FS4', 'H1PF34', 'S62M', 'H1DS15', 'H1TO3', 'H1TO9', 'H1PF31', 'H1SE4', 'H1PF26', 'H2ED15', 'H2WP14', 'H2PF26', 'H1RM14', 'H1ED24', 'H2PR3', 'H2GH25', 'H2PF8', 'H2TO28', 'H2WP2', 'H1GH20', 'S59E', 'H2TO30'],86,39,21
215,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
216,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
217,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
218,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
219,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
220,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
221,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
222,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
223,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
224,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
225,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
226,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
227,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
228,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
229,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
230,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
231,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
232,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
233,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
234,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
235,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
236,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
237,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
238,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
239,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
240,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
241,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
242,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
243,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
244,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
245,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
246,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
247,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
248,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
249,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
250,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
251,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
252,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
253,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
254,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
255,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
256,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
257,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
258,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
259,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
260,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
261,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
262,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
263,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
264,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
265,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
266,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
267,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
268,0.7340047393364929,['H1SE4', 'H2FS16', 'H2PF16', 'H2GH22', 'H1PF7', 'H2PF4', 'H2ED14', 'H2TO15', 'H1GH19', 'H2ED14', 'H2ED13', 'H2FS2', 'H2DS9', 'H2GH24', 'H2FS15', 'H1TO3', 'H1ED15', 'H1ED24', 'H1ED2', 'S60K', 'H2PF35', 'H1ED20', 'H2TO11', 'H1EE5', 'H2ED13', 'H2WP6', 'S62B', 'H2WP1', 'H1FS2', 'H2FS9'],44,4,15
