AID	CLUSTER2	GSWGT2
96579236	107	3265.730467904
96579244	109	2200.889589573
96579257	102	9847.30680454
96579259	102	7692.192593264
96579261	104	2603.800448503
96579262	104	2601.568790685
96579267	104	2061.621860783
96579268	104	2603.800448503
96579270	110	8206.212736116
96579271	110	9595.438396253
96579293	108	3105.882657596
96579296	108	2797.392295886
96579298	108	3366.686230499
96579299	108	3420.646228176
96579332	107	2435.736754223
96579370	110	6086.007556663
96579930	107	3006.797898718
96579932	107	3967.565899841
96579935	107	3967.565899841
96579936	107	3816.666590934
96579941	109	2200.889589573
96579943	109	2384.468584806
96579944	109	2647.422614277
96579947	109	2097.958876146
96579958	102	7692.192593264
96579962	104	2341.329549238
96579963	104	2601.568790685
96579967	104	2865.223014602
96579968	104	2865.223014602
96579979	110	9595.438396253
96579980	103	4050.423688949
96579981	103	4349.040138695
96579983	103	4349.040138695
96579996	108	4395.955625363
96608374	360	5918.238039729
96619061	304	3743.744063363
96619062	304	3743.744063363
96619067	304	6207.087952778
96619269	304	5417.894920471
96619364	304	7092.084751818
96619369	304	5807.711944495
96619469	304	5807.711944495
96619960	304	7130.604947618
96624277	370	724.497278653
96624973	370	4520.336394511
96636920	371	399.492310714
96646027	371	550.992362043
96676423	371	4543.833813219
96676455	372	2810.188980617
96676651	372	3810.981336116
96676724	371	418.699976271
96676820	371	599.533353419
96678070	360	4864.732281877
96678376	360	3738.658497813
96678471	360	744.071586815
96678575	360	4973.255568833
96710053	242	4991.067384406
96710082	243	4744.781064537
96710094	248	4841.71123188
96710137	247	5057.619160934
96710152	242	6557.145620606
96710187	243	4605.359307434
96710217	245	1186.335452236
96710237	247	5962.372336613
96710311	245	4935.677897325
96710333	247	5057.619160934
96710470	250	5835.642942854
96710480	243	1102.861579755
96710587	243	6016.33032791
96710674	250	5835.642942854
96710839	247	6577.986023393
96710888	243	5741.506239425
96710970	250	8492.717895558
96710983	243	4605.359307434
96711075	240	2627.827524193
96711162	234	5380.054457904
96711173	240	4563.342877292
96711175	240	3388.991625334
96711270	240	3131.116721056
96712146	219	10312.845211227
96712213	215	3709.805475226
96712215	215	3709.805475226
96712311	215	5648.936317748
96712349	219	5175.57107392
96712372	220	2804.088739542
96712900	216	19164.851455038
96712905	216	17591.005390647
96712909	216	19164.851455038
96712912	215	5737.66866957
96712916	215	6159.293764222
96713094	288	4908.200099903
96713133	287	4650.683907387
96713195	288	4960.966424138
96713202	286	4770.723583997
96713231	287	4276.814241062
96713234	287	4650.683907387
96713293	288	4293.674617063
96713333	287	4276.814241062
96713338	287	671.328646449
96713393	288	4328.390013407
96713395	288	4293.674617063
96713396	288	4960.966424138
96713701	286	6282.707079228
96714010	265	11000.358164141
96714020	261	5639.333816754
96714047	269	5325.995572106
96714083	263	5539.436267229
96714219	265	9046.267548477
96714232	267	4567.369702115
96714234	267	3239.705124241
96714240	269	3462.983615849
96714315	265	11000.358164141
96714325	261	5639.333816754
96714336	267	3239.705124241
96714380	263	5532.02943016
96714480	263	6747.266656546
96714931	267	7237.03657261
96714937	267	3239.705124241
96715164	224	7957.552854732
96715221	221	4432.366612049
96715228	221	3968.500188974
96715254	222	1422.550120117
96715260	224	6019.49743685
96715281	223	5149.233316173
96715287	223	5149.233316173
96715289	223	3798.534154596
96715354	222	1969.197722115
96715355	222	3740.974977677
96715828	221	1334.294343316
96715927	221	2024.840713054
96715930	227	6903.8514679
96715932	227	6979.864369246
96715935	227	7729.967658723
96715938	227	6337.586014667
96715953	222	1658.945031417
96715982	223	5149.233316173
96715986	223	2207.167623219
96715987	223	2469.522925892
96715992	228	3931.301915962
96715998	228	3222.263134542
96716015	275	5606.68159147
96716089	273	5821.891675665
96716152	272	3113.809547067
96716166	274	2061.57093156
96716339	277	2372.86182566
96716422	271	2555.523105343
96716489	273	5652.866022304
96716523	271	3876.733612603
96716667	274	3425.965274122
96716903	276	3658.436924924
96716904	276	3658.436924924
96716905	276	4096.206189057
96716910	275	4266.201723872
96716930	277	5297.436087571
96716966	274	5130.805551165
96716974	280	562.590762702
96716975	280	526.017677887
96717050	292	3514.419011694
96717160	294	3245.475858328
96717168	294	6151.237727379
96717354	292	8198.998241745
96717468	294	5625.695700797
96717911	295	5800.008544536
96717912	295	5800.008544536
96717914	295	5800.008544536
96717915	295	5800.008544536
96717958	292	8198.998241745
96717963	294	6045.904307782
96718013	255	2948.18201876
96718145	259	4613.194391564
96718148	259	5774.444890561
96718172	260	6167.921501221
96718193	258	3727.657570887
96718202	256	2857.589269332
96718207	256	3202.707554301
96718212	255	2426.141795567
96718219	255	4323.385372373
96718224	251	7102.497896274
96718269	254	3710.058876213
96718298	258	3710.648084384
96718362	254	3542.764852264
96718372	260	8082.39966457
96718385	253	4683.024145075
96718393	258	3710.648084384
96718687	253	884.827605026
96718824	251	7102.497896274
96718945	259	4613.194391564
96719375	210	13787.388842217
96719930	207	1852.392344044
96719935	207	1407.262769495
96719937	207	1852.392344044
96719939	207	1878.654856944
96719979	210	11855.701225888
97374972	470	2458.894305452
97374976	470	2950.378766569
97500221	141	776.803838773
97500227	141	2416.334691834
97500376	150	4889.68636825
97500519	145	5157.323471404
97500533	147	3839.161949961
97500639	147	5019.773529601
97500651	142	3968.87929328
97500713	145	6165.378864446
97500756	142	4519.501898367
97500972	150	5822.959115992
97503202	186	5489.642252646
97503234	187	3811.819314724
97503407	186	4178.963920899
97503839	187	4217.671969799
97504001	166	6482.43547
97504208	166	4090.543822509
97504304	166	558.575968553
97504342	169	4721.10655068
97504443	169	4721.10655068
97504501	166	796.174892129
97504703	166	687.780679102
97506023	171	3494.161079459
97506047	179	1848.082528913
97506101	176	4910.447472058
97506176	180	4249.570458451
97506235	177	3410.503663124
97506329	171	2405.273651
97506330	177	3231.14278033
97506332	177	3148.404776363
97506696	178	3431.544084527
97506775	180	3730.912155795
97506841	179	2272.089556675
97506952	172	4901.311053376
97507152	192	4822.511101892
97507853	192	3390.391989617
97508073	160	17166.185990408
97508160	154	3179.287346585
97508280	153	4031.422137628
97508283	153	4197.991626567
97508460	154	3179.287346585
97508532	157	5704.891390336
97508638	157	691.567027955
97508989	153	1088.02494065
97540051	142	4086.369986665
97543200	186	5489.642252646
97543903	186	3131.067933581
97544984	163	6743.313474319
97546478	180	3909.537418908
97546871	180	3730.912155795
97548372	160	12239.686991747
97570024	141	2158.866451803
97570088	143	5486.98501389
97570231	147	4086.407279113
97570272	150	7009.904532312
97570391	148	4360.50726835
97570472	150	4191.211180131
97570523	141	3007.924008319
97570714	145	8031.196950606
97570725	141	2171.141129433
97570726	141	2035.415272306
97570739	147	3080.235875171
97570892	148	3904.724005818
97570992	148	3580.79249707
97571068	134	4769.985276442
97571078	140	1873.04222482
97571100	136	576.702671536
97571113	135	2479.341394178
97571116	135	3537.547938799
97571175	140	3501.578894817
97571207	136	1511.694229769
97571208	136	2264.808620482
97571216	135	3537.547938799
97571409	136	1805.608793863
97571419	135	2826.515709767
97571509	136	2215.48263838
97571600	136	1511.694229769
97571701	136	2311.696434753
97571707	136	2665.845567623
97571764	134	4092.884022771
97571800	136	2946.349843259
97571802	136	2946.349843259
97571812	135	3138.068656227
97571818	135	2544.938600643
97571875	140	1873.04222482
97571900	136	2311.696434753
97571960	134	4092.884022771
97572009	116	5203.500134978
97572043	119	5106.011984808
97572066	114	7163.580992593
97572071	120	3829.54668511
97572076	120	1536.594254279
97572078	120	4132.179060105
97572102	116	4364.635576731
97572145	119	4979.15043677
97572191	118	1851.370447471
97572216	115	3801.989189198
97572220	111	1378.713475505
97572221	111	1684.733535546
97572266	114	4068.299503064
97572271	120	4132.179060105
97572278	120	4419.040938145
97572282	113	810.463111383
97572292	118	2596.008499013
97572310	115	4393.776049091
97572313	115	3801.989189198
97572320	111	1565.601936978
97572323	111	1219.910567077
97572324	111	2198.225158452
97572362	114	3955.859772486
97572367	114	4291.959676628
97572381	113	941.973184444
97572464	114	3492.380888646
97572660	114	4393.321033682
97572808	116	4951.985025381
97572860	114	4138.343475748
97572861	114	6820.989082481
97572870	120	4419.040938145
97572914	115	3801.989189198
97572926	111	4338.526478473
97572943	119	4552.559953989
97572947	119	3904.717487948
97572967	114	4019.455017061
97572980	113	923.226057319
97572996	118	1546.970898188
97573210	185	2310.557297456
97573293	188	4716.014028618
97573319	185	1861.888998488
97573333	187	518.428579416
97573419	185	3334.037585991
97573496	188	4149.665567126
97573537	187	5178.554994327
97573612	185	1861.888998488
97573814	185	2207.225594437
97573910	185	2207.225594437
97573916	185	3685.417493897
97573942	189	2580.641260737
97573943	189	3133.595402001
97573946	189	2603.993800835
97573952	182	3485.444840445
97573954	182	3337.90394909
97573957	182	2762.052382909
97574003	166	5915.166254069
97574089	163	6299.450703181
97574090	168	1389.733187338
97574091	168	6022.684399869
97574102	166	558.575968553
97574287	163	6439.363501361
97574300	166	1126.827032309
97574303	166	5915.166254069
97574406	166	4090.543822509
97574407	166	687.780679102
97574410	165	2232.082033519
97574413	165	1144.341001862
97574419	165	8274.364639672
97574490	168	4760.305248632
97574498	168	6377.921690384
97574611	165	3974.956709208
97574703	166	796.174892129
97574707	166	827.535348141
97574739	167	4295.999804501
97574749	169	7415.578837819
97574800	166	687.780679102
97574815	165	988.826265271
97574835	167	4402.03963552
97575003	126	2902.307664822
97575092	128	2270.815083048
97575096	128	3037.013816202
97575130	127	2676.051274401
97575153	122	3025.879235307
97575154	122	4001.007911529
97575155	122	3657.803240552
97575173	130	3821.168598307
97575194	128	3175.552735059
97575199	128	3037.013816202
97575219	125	2850.853679297
97575240	129	1186.301555297
97575254	122	4001.007911529
97575267	124	3557.457213088
97575274	130	3818.706285263
97575287	123	3667.824554348
97575296	128	3044.436797614
97575303	126	2840.962498854
97575312	125	3014.870288281
97575314	125	3878.827097633
97575324	121	5700.240128357
97575331	127	3408.879776849
97575335	127	1219.805641724
97575339	127	2676.051274401
97575350	122	2706.108826862
97575356	122	3025.204281018
97575362	124	4430.863176959
97575366	124	4379.295651464
97575375	130	2096.627931312
97575406	126	2536.150985175
97575425	121	7744.072986762
97575433	127	3105.261356969
97575435	127	2676.051274401
97575463	124	4430.863176959
97575471	130	4645.074111333
97575529	121	1096.304467614
97575800	126	2620.724082897
97575820	121	1923.716426543
97575830	127	2509.20069193
97575900	126	2902.307664822
97575907	126	2145.200220442
97575916	125	3972.402068103
97575918	125	3972.402068103
97575922	121	1096.304467614
97575924	121	2516.94687212
97575942	129	1244.741273564
97575946	129	1397.832955693
97575956	122	4001.007911529
97575964	124	4379.295651464
97575997	128	2899.489898207
97576012	175	3988.525205939
97576051	172	3968.966468097
97576061	174	3056.740548417
97576140	179	2272.089556675
97576148	179	1948.631884038
97576261	174	3610.803882643
97576289	173	3867.764668933
97576315	175	3512.571975657
97576316	175	3890.235090816
97576367	174	3386.626913539
97576448	179	1948.631884038
97576452	172	3311.488214968
97576486	173	3867.764668933
97576507	176	3227.343831038
97576575	180	310.809562522
97576594	178	413.945302875
97576619	175	3011.472660901
97576622	171	3146.740694235
97576635	177	3292.71435239
97576663	174	2999.555446043
97576667	174	3056.740548417
97576673	180	432.037532435
97576784	173	3265.157921194
97576901	176	3351.788504108
97576913	175	3890.235090816
97576924	171	4356.032791201
97576951	172	4901.311053376
97577053	192	3904.13623561
97577068	194	3824.927923856
97577122	191	3343.686997772
97577123	191	1750.30346101
97577127	191	943.311847223
97577167	194	3825.781304742
97577187	193	4032.122687434
97577226	191	1750.30346101
97577227	191	842.498334878
97577281	193	5923.417176433
97577327	191	943.311847223
97577588	193	4032.122687434
97577717	195	3557.002644499
97577865	194	4461.911204896
97577922	191	655.775693127
97577927	191	769.083790927
97578005	156	1074.33637388
97578033	157	5704.891390336
97578112	155	1109.176694811
97578122	151	4019.593354453
97578132	157	691.567027955
97578149	159	4969.490112704
97578211	155	3863.886573187
97578245	159	5630.523446631
97578263	154	5985.362389785
97578290	158	3913.981025628
97578298	158	3913.981025628
97578304	156	3438.843578531
97578314	155	3611.420363717
97578317	155	3804.542185543
97578366	154	2825.077372192
97578394	158	3060.448406669
97578442	159	4927.678896372
97578464	154	2903.010721501
97578496	158	3839.050696844
97578524	151	5240.317323127
97578541	159	4295.153792049
97578580	153	1088.02494065
97578585	153	1008.968525643
97578608	156	1074.33637388
97578690	158	3913.981025628
97578695	158	3647.42523194
97578823	151	6907.266357977
97578883	153	1088.02494065
97578905	156	924.277860733
97578911	155	1107.291097252
97579238	107	2791.69276495
97579263	104	2341.329549238
97579268	104	2601.568790685
97579274	110	5620.058779049
97579279	110	5620.058779049
97579293	108	3420.646228176
97579295	108	3871.203219195
97579299	108	2772.305363752
97579376	110	6191.154015258
97579935	107	2798.127460631
97579946	109	2384.468584806
97579950	102	13277.311858477
97579955	102	7692.192593264
97579960	104	2325.527394443
97579963	104	2601.568790685
97579967	104	2674.020838099
97579986	103	3782.248753625
97579987	103	4349.040138695
97579990	108	3285.381404909
97579996	108	3389.563147404
97579998	108	3389.563147404
97590354	142	368.37004464
97606524	371	4543.833813219
97606620	371	3657.366586948
97608170	360	5918.238039729
97608178	360	744.071586815
97608374	360	3775.433585144
97608972	360	5918.238039729
97614378	370	4286.343938115
97614777	370	3255.700686691
97614978	370	3755.852015672
97619466	304	4260.133750535
97619969	304	5807.711944495
97646225	371	3560.673642689
97676858	372	3810.981336116
97676929	371	4910.459554976
97676956	372	4295.309668895
97678071	360	4742.832250384
97678371	360	3738.658497813
97678475	360	4742.832250384
97678577	360	3738.658497813
97678678	360	5918.238039729
97678773	360	4742.832250384
97678775	360	987.687635305
97710039	247	6577.986023393
97710114	245	4913.559688383
97710115	245	6995.354870172
97710183	243	6918.275539073
97710198	248	4841.71123188
97710215	245	3761.518457413
97710255	242	4698.022773278
97710330	247	6577.986023393
97710455	242	4698.022773278
97710486	243	1177.87613939
97710575	250	4531.303691518
97710657	242	4698.022773278
97710686	243	2965.449969103
97710915	245	4913.559688383
97711063	234	5380.054457904
97711065	234	3711.342929097
97711072	240	3388.991625334
97711075	240	4961.281372275
97711271	240	2627.827524193
97711272	240	2913.712706559
97711377	240	3388.991625334
97712212	215	6159.293764222
97712240	219	6659.030004607
97712279	220	6188.214288143
97712290	218	4247.159329024
97712349	219	5175.57107392
97712972	220	6943.779465318
97712990	218	3116.469307082
97712994	218	2907.822775973
97712995	218	3548.993571385
97712998	218	3116.469307082
97712999	218	4247.159329024
97713039	287	2310.293463495
97713236	287	5389.821754913
97713293	288	4960.966424138
97713295	288	4293.674617063
97713299	288	4908.200099903
97713393	288	4328.390013407
97713404	286	6282.707079228
97713507	286	599.012059044
97713607	286	6913.691076883
97713994	288	4908.200099903
97714011	265	16738.682954272
97714018	265	9639.06788702
97714021	261	5219.358604538
97714029	261	7038.961295154
97714046	269	3462.983615849
97714097	268	4141.856003876
97714115	265	9046.267548477
97714119	265	11834.543233602
97714214	265	11000.358164141
97714234	267	3617.430493485
97714480	263	5539.436267229
97714489	263	5539.436267229
97714894	268	5770.800737884
97714915	265	9639.06788702
97714933	267	8439.319886737
97714981	263	6747.266656546
97714991	268	3906.837901268
97715120	221	631.118779072
97715124	221	2024.840713054
97715250	222	1422.550120117
97715351	222	2047.64979423
97715354	222	1279.152798908
97715355	222	3740.974977677
97715363	224	4598.737379753
97715898	228	640.029905339
97715952	222	1422.550120117
97715953	222	2498.298222026
97715983	223	2469.522925892
97715984	223	4049.675698945
97715986	223	4049.675698945
97715987	223	5149.233316173
97715989	223	4049.675698945
97716065	274	3266.57687067
97716090	278	803.036848152
97716098	278	2987.943015625
97716153	272	4342.606058823
97716160	274	2199.268745115
97716162	274	3266.57687067
97716186	273	5376.573641556
97716210	275	4014.57421728
97716216	275	4014.57421728
97716316	275	4266.201723872
97716318	275	5194.993520391
97716335	277	8203.13776626
97716338	277	5297.436087571
97716884	273	5652.866022304
97716931	277	3275.920218574
97716973	280	331.975274776
97716975	280	562.590762702
97716977	280	526.017677887
97717059	292	8198.998241745
97717867	294	3542.226004602
97717958	292	5613.418938135
97717964	294	4037.710288862
97718040	259	6035.712717306
97718048	259	6564.284982432
97718109	256	3202.707554301
97718125	251	5097.650203216
97718145	259	5774.444890561
97718147	259	4613.194391564
97718185	253	1046.017319109
97718192	258	3727.657570887
97718213	255	6877.990105256
97718215	255	4323.385372373
97718277	260	6665.591906799
97718289	253	1046.017319109
97718300	256	3202.707554301
97718314	255	3103.007793022
97718375	260	6665.591906799
97718384	253	4683.024145075
97718886	253	4635.40090814
97718888	253	884.827605026
97718910	255	3103.007793022
97718940	259	4613.194391564
97718948	259	5774.444890561
97718960	254	3194.53656453
97718975	260	6665.591906799
97718990	258	3727.657570887
97718993	258	5419.777445515
97718995	258	3710.648084384
97719278	210	6123.039511625
97719936	207	1852.392344044
98316158	472	4424.958749425
98316359	472	537.519259317
98316456	472	5133.72255243
98500013	145	8031.196950606
98500035	147	3839.161949961
98500210	145	8031.196950606
98500236	147	3839.161949961
98500373	150	4253.529675539
98500510	145	4941.75040964
98500558	142	4168.410611031
98500631	147	4148.503240498
98500924	141	1888.100866836
98500979	150	3934.184196607
98500988	143	5217.45210978
98503036	187	722.831407455
98503337	187	3658.364890883
98503705	186	5489.642252646
98504005	166	944.321607952
98504108	166	2960.715661588
98504306	166	6211.473512755
98504524	161	5985.132070869
98504629	161	5697.209250491
98504801	166	1061.690523349
98504806	166	386.197111064
98504843	169	3979.901294616
98506073	180	4435.00946378
98506254	172	5528.587462445
98506341	179	1823.816645668
98506355	172	4357.70543567
98506356	172	4357.70543567
98506425	171	2405.273651
98506495	178	3431.544084527
98506528	171	3492.767471154
98506629	171	2405.273651
98506683	173	3493.010337689
98506929	171	3492.767471154
98506970	180	4435.00946378
98507316	195	5927.664887203
98508164	154	2825.077372192
98508237	157	5704.891390336
98508239	157	4320.500360189
98508421	151	625.62935939
98508762	154	1991.240639054
98508823	151	5240.317323127
98508975	160	15470.889150037
98540213	145	6165.378864446
98540352	142	452.997248105
98540656	142	3540.5201791
98540752	142	3047.982670524
98544206	166	1126.827032309
98546321	171	3146.740694235
98570080	143	5585.583680626
98570122	141	1673.288832207
98570132	147	3839.161949961
98570139	147	3905.923839209
98570271	150	5102.988249991
98570287	143	761.468082159
98570374	150	4253.529675539
98570385	143	5445.052055686
98570386	143	5486.98501389
98570399	148	4360.50726835
98570423	141	2171.141129433
98570474	150	4011.594346023
98570722	141	1673.288832207
98570813	145	3914.819567835
98570894	148	4075.15566839
98570896	148	3580.79249707
98570923	141	2678.238528312
98571012	135	3214.970850464
98571107	136	2665.845567623
98571205	136	2215.48263838
98571252	132	10656.249551383
98571272	140	1873.04222482
98571310	135	3214.970850464
98571311	135	3373.60490604
98571316	135	2826.515709767
98571319	135	1533.716914072
98571355	132	8053.002783968
98571400	136	642.452369752
98571407	136	2665.845567623
98571466	134	4092.884022771
98571500	136	2559.855604431
98571567	134	4769.985276442
98571878	140	5661.67968876
98571908	136	1219.929152956
98571911	135	2777.188844437
98571917	135	3138.068656227
98571963	134	4494.675381973
98571971	140	1516.627219092
98572077	120	3829.54668511
98572163	114	4019.455017061
98572171	120	4406.917360359
98572228	111	2198.225158452
98572261	114	4244.825862321
98572266	114	4244.825862321
98572280	113	933.137594187
98572281	113	1555.556989543
98572284	113	1269.764698596
98572287	113	696.018036932
98572288	113	810.463111383
98572291	118	1851.370447471
98572321	111	1684.733535546
98572348	119	4768.381997534
98572360	114	4019.455017061
98572362	114	4244.825862321
98572373	120	4222.710828894
98572377	120	4406.917360359
98572379	120	3380.467200521
98572462	114	3955.859772486
98572808	116	5482.566724674
98572909	116	4268.490499265
98572910	115	3911.253397762
98572913	115	3911.253397762
98572922	111	2133.667311117
98572926	111	2188.354885468
98572927	111	1219.910567077
98572965	114	4019.455017061
98572980	113	896.929217248
98572981	113	1059.627000738
98572983	113	933.137594187
98572984	113	1555.556989543
98572985	113	1462.859627613
98572997	118	1851.370447471
98572999	118	1546.970898188
98573012	185	2310.557297456
98573017	185	2207.225594437
98573019	185	2232.886492847
98573097	188	4859.458139394
98573110	185	3685.417493897
98573112	185	2507.556303664
98573116	185	1919.924925817
98573213	185	1802.07957768
98573411	185	3346.290003921
98573530	187	5178.554994327
98573617	185	2207.225594437
98573699	188	4859.458139394
98573892	188	4716.014028618
98573894	188	4149.665567126
98573941	189	2891.156595517
98573948	189	2399.895128832
98573955	182	3111.10189646
98573956	182	2832.785298208
98573958	182	3838.674882912
98573959	182	3337.90394909
98574009	166	827.535348141
98574021	161	5665.807631475
98574086	163	6170.126430367
98574106	166	4022.286370416
98574193	168	6377.921690384
98574218	165	2572.844798255
98574230	167	3848.252632496
98574296	168	6111.328347129
98574315	165	1919.059308046
98574339	167	7222.821816105
98574387	163	5446.838367878
98574399	168	7114.353435217
98574415	165	1919.059308046
98574485	163	5446.838367878
98574491	168	6022.684399869
98574636	167	7222.821816105
98574640	169	2763.992586344
98574787	163	6299.450703181
98574906	166	558.575968553
98574941	169	4721.10655068
98575036	127	1391.351790139
98575103	126	2583.903397208
98575113	125	3972.402068103
98575128	121	3379.926265098
98575165	124	3557.457213088
98575175	130	4645.074111333
98575190	128	1550.139808537
98575197	128	3666.38712777
98575203	126	2620.724082897
98575204	126	2620.724082897
98575246	129	659.26119894
98575256	122	3025.204281018
98575294	128	2051.907204322
98575307	126	2902.307664822
98575331	127	3420.808879425
98575368	124	3583.211522318
98575384	123	5290.516693418
98575386	123	1374.46569878
98575403	126	4910.091121753
98575404	126	2705.233302529
98575623	121	3518.598122721
98575676	130	3818.706285263
98575808	126	3391.461018418
98575822	121	1429.51816587
98575874	130	2443.018805527
98575902	126	2705.233302529
98575918	125	2850.853679297
98575940	129	1414.730525355
98575942	129	1570.743942612
98575946	129	1414.730525355
98575948	129	1402.35607378
98575989	123	2746.673406462
98576059	172	3868.689804116
98576062	174	2730.684741271
98576112	175	3988.525205939
98576118	175	3988.525205939
98576136	177	3292.71435239
98576169	174	5095.374176258
98576193	178	357.914826287
98576194	178	516.498604691
98576244	179	2716.293425438
98576261	174	2730.684741271
98576283	173	4092.772629805
98576313	175	4154.55703808
98576335	177	3292.71435239
98576339	177	3744.714560443
98576348	179	2716.293425438
98576416	175	3054.821804087
98576421	171	3492.767471154
98576441	179	1657.29260399
98576509	176	3671.455478503
98576596	178	4017.500535655
98576600	176	3962.320679701
98576637	177	3469.883322793
98576668	174	3610.803882643
98576688	173	4092.772629805
98576946	179	2620.173971405
98576952	172	3869.552948729
98576959	172	3968.966468097
98576996	178	4023.890855509
98577013	195	5598.265507834
98577088	193	3985.40180676
98577114	195	5366.308626426
98577161	194	3824.927923856
98577165	194	3824.927923856
98577169	194	4567.001858311
98577217	195	4768.802982226
98577252	192	4024.862097779
98577266	194	3579.879969712
98577310	195	3557.002644499
98577324	191	848.223182126
98577327	191	842.498334878
98577328	191	1105.13980298
98577480	193	3197.567016488
98577484	193	5923.417176433
98577587	193	4475.66116687
98577923	191	1595.926392439
98577924	191	655.775693127
98577954	192	4225.736096029
98577986	193	5923.417176433
98578043	159	4927.678896372
98578079	160	12239.686991747
98578198	158	3913.981025628
98578207	156	4249.809354946
98578267	154	4674.23954376
98578291	158	4324.145225161
98578299	158	3418.341125748
98578330	157	3952.410542665
98578334	157	4320.500360189
98578348	159	5573.226104843
98578381	153	3254.805019354
98578417	155	1109.176694811
98578432	157	3587.396584143
98578434	157	3587.396584143
98578438	157	4320.500360189
98578495	158	3418.341125748
98578548	159	5573.226104843
98578606	156	4100.191215551
98578665	154	3288.386033101
98578723	151	5949.372626244
98578747	159	5750.225985951
98578767	154	3179.287346585
98578782	153	856.694779878
98578862	154	5985.362389785
98578929	151	4790.680227563
98578943	159	5750.225985951
98578980	153	3254.805019354
98578996	158	3418.341125748
98579230	107	3265.730467904
98579235	107	5263.994032542
98579239	107	3915.161697166
98579937	107	3915.161697166
98579938	107	3816.666590934
98579939	107	5263.994032542
98579940	109	2384.468584806
98579945	109	2915.723862834
98579948	109	2647.422614277
98579952	102	6435.295546676
98579953	102	10244.835382892
98579954	102	8909.67078305
98579966	104	2269.366354695
98579968	104	2061.621860783
98579969	104	2865.223014602
98579997	108	3389.563147404
98579998	108	3285.381404909
98606027	371	3831.829033126
98606822	371	599.533353419
98606929	371	3614.480216263
98608270	360	5918.238039729
98608876	360	5918.238039729
98614976	370	3471.261503862
98619063	304	5932.37663282
98619162	304	4260.133750535
98619360	304	4260.133750535
98619368	304	3056.462857279
98619466	304	6207.087952778
98619963	304	4260.133750535
98619965	304	4260.133750535
98619967	304	5419.103708731
98636350	372	513.799224243
98646328	371	3657.366586948
98646329	371	3614.480216263
98676026	371	3614.480216263
98676254	372	3142.832417938
98676352	372	3810.981336116
98676426	371	399.492310714
98676651	372	3810.981336116
98676655	372	3556.385432532
98676853	372	3810.981336116
98676922	371	3310.168671835
98678179	360	4742.832250384
98710078	250	5835.642942854
98710134	247	5057.619160934
98710135	247	6577.986023393
98710156	242	3775.970424601
98710175	250	8492.717895558
98710195	248	4617.439081224
98710250	242	3775.970424601
98710282	243	4012.694848623
98710285	243	3623.524819772
98710291	248	4830.178073144
98710292	248	4617.439081224
98710293	248	4737.847910193
98710672	250	5835.642942854
98710776	250	5835.642942854
98710855	242	6750.266397644
98710858	242	4991.067384406
98710913	245	2699.741078261
98710933	247	5962.372336613
98710977	250	7179.88966865
98711077	240	4563.342877292
98711165	234	3711.342929097
98711277	240	3131.116721056
98711367	234	4842.809477966
98712147	219	6940.28034674
98712214	215	3709.805475226
98712216	215	6159.293764222
98712218	215	5737.66866957
98712247	219	1425.158865363
98712295	218	3116.469307082
98712941	219	1288.94813539
98712942	219	6940.28034674
98712973	220	6188.214288143
98712976	220	4297.249712024
98713033	287	4650.683907387
98713101	286	6913.691076883
98713391	288	4328.390013407
98713992	288	2472.537488864
98714018	265	11000.358164141
98714025	261	5843.908056242
98714084	263	5532.02943016
98714097	268	5770.800737884
98714146	269	4260.903409039
98714147	269	5325.995572106
98714198	268	3239.568992663
98714230	267	4567.369702115
98714282	263	6747.266656546
98714312	265	15326.673585757
98714380	263	5532.02943016
98714481	263	6747.266656546
98714888	263	5539.436267229
98714925	261	5639.333816754
98714928	261	5843.908056242
98714991	268	7717.255271834
98715097	228	4700.425443463
98715191	228	4700.425443463
98715256	222	1248.773670333
98715258	222	1225.684970712
98715263	224	7957.552854732
98715955	222	1576.702216666
98715960	224	4598.737379753
98715980	223	2469.522925892
98715983	223	3798.534154596
98715986	223	2469.522925892
98715994	228	4656.156883104
98716010	275	5606.68159147
98716054	272	3788.404728731
98716066	274	5130.805551165
98716117	275	4266.201723872
98716165	274	5130.805551165
98716167	274	3110.26249674
98716229	271	2555.523105343
98716251	272	2880.076699445
98716314	275	4266.201723872
98716318	275	4266.201723872
98716332	277	5297.436087571
98716386	273	5652.866022304
98716390	278	1022.45041833
98716423	271	2555.523105343
98716425	271	3876.733612603
98716467	274	3266.57687067
98716827	271	3080.966707618
98716897	278	803.036848152
98716975	280	282.446854631
98716976	280	522.306151117
98716978	280	526.017677887
98717152	292	6527.290107997
98717163	294	5625.695700797
98717259	292	5613.418938135
98717358	292	6527.290107997
98717960	294	2591.516721393
98718086	253	3915.08825998
98718108	256	934.533904813
98718112	255	2426.141795567
98718119	255	6877.990105256
98718174	260	5894.862710682
98718202	256	6600.109219525
98718204	256	1110.056704071
98718206	256	1171.821470472
98718248	259	6564.284982432
98718261	254	3710.058876213
98718269	254	4450.911365953
98718270	260	6665.591906799
98718293	258	3727.657570887
98718297	258	3727.657570887
98718821	251	6872.974881345
98718910	255	4213.106370252
98718912	255	1053.613608657
98718974	260	8082.39966457
98718987	253	4888.381809765
98718998	258	3710.648084384
98719270	210	8912.879794007
98719277	210	8912.879794007
98719932	207	1664.079433124
98719935	207	1664.079433124
99316356	472	4003.603410858
99316951	472	5133.72255243
