AID	PTNR_ID	H4TR13	H4TR14	H4TR15	H4TR16	H4TR17	H4TR18	H4TR19	H4TR20	H4TR21	H4TR22	H4TR23	H4TR24
90571461	3	2	0	7	7	1	97	2	33	7	97	0	5
90571462	1	1	0	1	1	1	2	2	29	7	97	0	1
90571462	2	2	1	7	7	1	0	2	32	7	97	0	1
90571472	1	2	0	7	7	1	1	1	35	7	97	1	3
90571472	2	2	0	7	7	1	0	1	34	7	97	0	1
90571472	3	3	0	7	7	97	1	1	35	7	97	0	1
90571472	4	3	1	7	7	97	1	1	49	7	97	0	1
90571805	1	2	1	7	7	1	1	1	28	7	97	0	1
90571816	1	1	1	1	1	1	97	1	35	7	97	0	1
90571816	2	2	0	7	7	1	97	1	29	7	97	0	1
90571816	3	2	0	7	7	1	97	1	29	7	97	0	1
90571816	4	2	0	7	7	1	97	1	26	7	97	0	1
90571861	1	1	1	1	1	1	2	1	34	7	97	0	1
90571907	1	2	0	7	7	1	97	2	28	7	97	1	5
90571907	2	4	7	7	7	97	97	2	25	7	97	0	5
90571913	1	2	0	7	7	1	1	1	30	7	97	0	1
90571913	2	2	0	7	7	1	1	1	30	7	97	0	1
90571914	1	2	0	7	7	3	2	1	26	7	97	0	1
90571914	2	3	0	7	7	97	0	1	26	7	97	0	1
90571971	1	1	0	1	0	97	1	1	37	7	97	0	2
90571971	2	5	7	7	7	97	97	1	35	7	97	1	1
90571979	1	1	0	1	1	1	1	1	38	7	97	0	1
90571979	2	1	1	1	1	1	2	1	33	7	97	0	1
90572007	1	1	1	1	0	97	2	1	25	7	97	0	1
90572049	1	2	0	7	7	6	97	2	26	7	97	0	1
90572049	2	2	1	7	7	1	97	2	23	7	97	0	1
90572070	1	1	1	1	1	1	97	2	26	7	97	0	1
90572147	1	1	1	1	1	3	4	2	27	7	97	0	1
90572169	1	2	0	7	7	1	97	2	26	7	97	0	1
90572169	2	2	0	7	7	1	97	2	27	7	97	0	1
90572169	3	2	1	7	7	1	97	2	22	7	97	0	1
90572172	1	1	1	1	0	97	1	2	24	7	97	0	1
90572177	1	2	0	7	7	2	0	1	26	7	97	0	1
90572177	2	2	0	7	7	2	0	1	27	7	97	0	1
90572177	3	3	0	7	7	97	1	1	27	7	97	1	1
90572177	4	4	7	7	7	97	97	1	27	7	97	1	1
90572192	1	1	1	1	1	1	4	1	30	7	97	0	1
90572198	1	1	1	1	1	1	3	1	30	7	97	0	1
90572198	2	2	0	7	7	1	0	1	30	7	97	1	1
90572198	3	2	0	7	7	1	0	1	30	7	97	0	1
90572209	1	1	1	2	1	1	3	2	29	7	97	0	1
90572213	1	2	1	7	7	1	1	1	31	7	97	0	1
90572213	2	3	1	7	7	97	1	1	31	7	97	0	1
90572221	1	1	1	1	1	1	2	1	29	7	97	0	5
90572221	2	2	0	7	7	1	0	1	37	7	97	1	5
90572228	1	2	0	7	7	2	1	1	31	7	97	0	1
90572228	2	2	0	7	7	4	4	1	33	7	97	0	1
90572228	3	2	1	7	7	1	0	1	30	7	97	0	1
90572265	1	5	7	7	7	97	97	1	37	7	97	0	1
90572268	1	1	1	1	1	1	1	1	26	7	97	0	1
90572268	2	1	0	1	1	1	0	1	23	7	97	0	1
90572268	3	2	0	7	7	1	0	1	26	7	97	0	1
90572269	1	2	1	7	7	1	97	1	36	7	97	0	1
90572280	1	1	1	1	0	97	1	1	32	7	97	0	1
90572282	1	1	1	1	1	1	1	1	24	7	97	0	2
90572282	2	2	0	7	7	1	1	1	30	7	97	0	2
90572282	3	2	0	7	7	1	0	1	36	7	97	0	2
90572283	2	4	7	7	7	97	97	 	 	 	 	 	 
90572285	1	2	1	7	7	1	97	1	45	7	97	0	2
90572293	1	1	0	1	1	1	3	1	28	7	97	1	1
90572293	2	2	0	7	7	1	0	1	47	7	97	1	1
90572293	3	2	1	7	7	1	0	1	23	7	97	1	1
90572303	1	1	1	1	1	1	1	1	29	7	97	0	1
90572323	1	2	0	7	7	4	0	2	38	7	97	0	3
90572323	2	2	1	7	7	3	1	2	34	7	97	0	3
90572323	3	3	0	7	7	97	0	2	42	7	97	0	3
90572341	1	1	0	1	0	97	97	2	32	7	97	0	1
90572341	2	2	0	7	7	1	97	2	37	7	97	0	1
90572341	3	4	7	7	7	97	97	2	30	7	97	0	1
90572384	1	2	0	7	7	1	97	1	47	7	97	0	2
90572384	2	2	0	7	7	1	97	1	38	7	97	0	2
90572393	1	1	1	1	1	1	1	2	25	7	97	0	5
90572393	2	2	0	7	7	2	0	2	29	7	97	0	1
90572397	1	1	0	1	0	97	1	1	30	7	97	0	1
90572397	2	4	7	7	7	97	97	1	31	7	97	0	1
90572448	1	1	1	1	1	1	1	2	32	7	97	0	1
90572448	2	2	0	7	7	1	0	2	24	7	97	0	1
90572448	3	2	0	7	7	1	0	2	28	7	97	0	4
90572469	1	2	0	7	7	1	97	1	25	7	97	0	1
90572469	2	4	7	7	7	97	97	1	26	7	97	0	1
90572667	1	1	1	1	1	1	97	1	30	7	97	0	1
90572667	2	2	0	7	7	1	97	1	32	7	97	0	1
90572862	1	1	0	1	1	1	2	2	25	7	97	0	1
90572862	2	2	6	7	7	98	98	2	27	7	97	0	1
90572862	3	3	8	7	7	97	96	2	96	6	97	6	96
90572862	5	3	6	7	7	97	96	6	25	7	97	0	1
90572862	6	3	6	7	7	97	0	2	30	7	97	0	1
90572862	7	5	7	7	7	97	97	2	22	7	97	1	3
90572864	1	5	7	7	7	97	97	2	25	7	97	0	1
90572900	1	1	1	1	0	97	97	1	28	7	97	0	1
90572909	1	4	7	7	7	97	97	2	21	7	97	0	1
90572920	1	1	1	1	1	1	2	1	27	7	97	1	5
90572925	1	1	1	1	1	11	5	1	29	7	97	1	5
90572940	1	2	0	7	7	1	97	2	29	7	97	0	1
90572940	2	2	0	7	7	1	97	2	27	7	97	0	1
90572940	3	2	1	7	7	1	97	2	30	7	97	0	1
90572974	1	1	1	1	1	1	2	1	29	7	97	0	1
90572983	1	1	1	1	1	1	2	1	29	7	97	0	1
90572983	2	1	0	1	1	1	1	1	28	7	97	0	1
90572983	3	2	0	7	7	1	0	1	32	7	97	0	1
90572983	4	2	0	7	7	1	0	1	31	7	97	0	1
90572984	1	1	1	1	0	97	4	1	33	7	97	0	1
90572991	1	2	1	7	7	3	4	1	30	7	97	1	1
90572998	1	1	1	1	1	1	1	2	29	7	97	1	5
90573011	1	2	0	7	7	2	2	1	31	7	97	0	1
90573011	2	2	0	7	7	1	0	1	33	7	97	1	1
90573011	3	2	0	7	7	1	0	1	34	7	97	0	1
90573013	1	2	0	7	7	1	97	2	21	7	97	0	1
90573013	2	2	0	7	7	1	97	2	25	7	97	0	5
90573117	1	1	0	1	1	1	3	1	29	7	97	0	1
90573117	2	2	0	7	7	1	0	1	24	7	97	0	1
90573117	3	2	1	7	7	2	0	1	25	7	97	0	1
90573117	4	3	0	7	7	97	1	1	33	7	97	0	1
90573194	1	1	1	1	1	1	97	1	32	7	97	0	1
90573212	1	1	1	1	0	97	1	2	26	7	97	0	4
90573217	1	1	1	1	1	1	2	1	28	7	97	0	1
90573217	2	3	0	7	7	97	1	1	34	7	97	0	1
90573409	1	1	0	1	0	97	1	2	28	7	97	1	1
90573409	2	1	1	1	1	1	0	2	28	7	97	0	2
90573409	3	2	0	7	7	1	0	2	29	7	97	1	1
90573409	4	3	0	7	7	97	1	2	29	7	97	1	1
90573491	1	1	0	1	1	98	0	1	35	7	97	0	1
90573491	2	1	1	1	1	1	2	1	28	7	97	0	1
90573618	1	1	1	1	1	1	97	1	30	7	97	0	1
90573618	2	2	0	7	7	1	97	1	40	7	97	0	1
90573818	1	2	1	7	7	1	0	2	30	7	97	0	1
90573818	2	3	0	7	7	97	1	2	24	7	97	0	1
90573819	1	1	1	1	1	2	2	2	26	7	97	0	1
90573940	1	1	1	1	1	1	2	1	29	7	97	0	1
90573940	2	4	7	7	7	97	97	1	26	7	97	1	5
90573941	1	1	1	1	1	1	1	1	31	7	97	0	1
90573945	1	2	0	7	7	2	3	1	26	7	97	0	1
90573946	1	1	1	1	1	1	3	1	29	7	97	0	1
90573946	2	3	0	7	7	97	1	1	33	7	97	0	1
90573946	3	4	7	7	7	97	97	2	22	7	97	0	1
90573954	1	1	1	1	0	97	97	1	25	7	97	0	1
90573956	1	1	0	1	1	1	97	1	26	7	97	0	1
90573956	2	2	1	7	7	1	97	1	27	7	97	0	1
90573992	1	1	1	1	0	97	97	2	29	7	97	0	1
90573994	1	1	1	1	1	2	1	2	38	7	97	0	1
90574133	1	1	1	1	1	1	97	2	24	7	97	0	1
90574145	1	1	1	1	1	1	2	1	31	7	97	0	1
90574145	2	3	1	7	7	97	1	1	35	7	97	0	2
90574145	3	4	7	7	7	97	97	1	25	7	97	0	5
90574197	1	1	1	1	1	1	97	2	39	7	97	0	1
90574204	1	2	0	7	7	2	2	1	31	7	97	0	2
90574204	2	3	0	7	7	97	1	1	27	7	97	0	2
90574204	3	4	7	7	7	97	97	1	28	7	97	0	2
90574204	4	4	7	7	7	97	97	1	32	7	97	0	2
90574204	5	4	7	7	7	97	97	1	32	7	97	0	2
90574205	1	5	7	7	7	97	97	1	28	7	97	0	1
90574307	1	1	1	1	1	1	1	1	30	7	97	0	2
90574335	1	1	1	1	1	1	1	1	26	7	97	0	1
90574335	2	2	0	7	7	1	2	1	33	7	97	0	1
90574335	3	2	1	7	7	1	0	1	36	7	97	0	1
90574415	1	1	0	1	1	1	1	2	27	7	97	8	98
90574415	2	2	0	7	7	1	0	2	28	7	97	0	1
90574415	3	2	0	7	7	1	0	2	40	7	97	0	1
90574415	4	2	1	7	7	1	0	2	29	7	97	0	1
90574489	1	1	1	1	1	1	2	1	29	7	97	0	1
90574494	1	2	0	7	7	2	0	1	34	7	97	0	2
90574494	2	2	0	7	7	1	0	1	34	7	97	0	2
90574494	3	2	0	7	7	2	0	1	29	7	97	0	2
90574494	4	2	0	7	7	1	0	1	35	7	97	1	2
90574494	5	2	0	7	7	1	0	1	29	7	97	0	2
90574494	6	2	0	7	7	1	0	1	29	7	97	1	2
90574494	7	2	0	7	7	2	0	1	28	7	97	0	2
90574494	8	3	0	7	7	97	1	1	34	7	97	0	2
90574494	9	3	0	7	7	97	3	1	28	7	97	0	2
90574494	10	3	0	7	7	97	1	1	34	7	97	0	2
90574494	11	3	0	7	7	97	1	1	29	7	97	0	2
90574494	12	4	7	7	7	97	97	1	23	7	97	0	2
90574494	13	5	7	7	7	97	97	1	25	7	97	0	5
90574499	1	1	0	1	1	1	2	1	36	7	97	0	2
90574499	2	2	0	7	7	1	1	1	38	7	97	0	2
90574499	3	2	0	7	7	1	0	1	31	7	97	0	2
90574499	4	2	1	7	7	1	0	1	23	7	97	0	2
90574503	1	2	1	7	7	1	97	1	34	7	97	1	5
90574538	1	1	0	1	0	97	1	2	31	7	97	0	1
90574538	2	2	0	7	7	1	0	2	22	7	97	0	1
90574742	1	1	0	1	1	1	1	1	47	7	97	0	1
90574742	2	2	0	7	7	1	0	1	44	7	97	0	1
90574742	3	2	1	7	7	1	0	1	36	7	97	1	5
90574742	4	3	0	7	7	97	1	1	30	7	97	0	2
90574742	5	3	0	7	7	97	1	1	33	7	97	0	1
90574744	1	3	0	7	7	97	1	1	29	7	97	1	5
90574744	2	5	7	7	7	97	97	1	22	7	97	0	1
90574805	1	4	7	7	7	97	97	2	32	7	97	0	2
90574817	1	2	0	7	7	1	97	2	27	7	97	0	2
90574835	1	3	0	7	7	97	1	1	29	7	97	0	2
90574835	2	3	0	7	7	97	1	1	29	7	97	0	2
90574884	1	1	1	1	1	1	3	1	29	7	97	0	1
90574884	2	2	0	7	7	1	0	1	31	7	97	0	1
90574890	1	2	0	7	7	1	0	1	31	7	97	0	2
90574890	2	2	0	7	7	1	0	1	32	7	97	0	2
90574890	3	3	0	7	7	97	1	1	29	7	97	0	2
90574890	4	4	7	7	7	97	97	1	37	7	97	0	2
90574918	1	1	1	1	0	97	97	2	29	7	97	0	1
90574918	2	4	7	7	7	97	97	2	19	7	97	0	2
90574935	1	3	0	7	7	97	1	1	29	7	97	0	2
90574935	2	4	7	7	7	97	97	1	32	7	97	0	2
90574992	1	1	1	1	0	97	1	1	35	7	97	0	1
90575005	1	4	7	7	7	97	97	2	27	7	97	0	1
90575111	1	4	7	7	7	97	97	1	27	7	97	0	1
90575118	1	1	1	1	0	97	2	2	28	7	97	0	1
90575126	1	2	1	7	7	2	1	1	26	7	97	0	2
90575126	2	2	0	7	7	1	0	1	30	7	97	0	2
90575126	3	3	0	7	7	97	1	1	28	7	97	0	2
90575131	1	2	0	7	7	1	97	1	35	7	97	0	1
90575131	2	4	7	7	7	97	97	1	28	7	97	0	1
90575158	1	1	0	1	0	97	3	2	30	7	97	0	1
90575158	2	2	0	7	7	1	0	2	40	7	97	0	1
90575158	3	2	0	7	7	1	0	2	26	7	97	0	1
90575158	4	2	0	7	7	1	0	2	26	7	97	0	1
90575158	5	2	0	7	7	1	1	2	25	7	97	0	1
90575158	6	3	0	7	7	97	0	2	26	7	97	0	1
90575158	7	4	7	7	7	97	97	2	28	7	97	0	1
90575167	1	2	1	7	7	1	97	1	31	7	97	0	1
90575205	1	2	1	7	7	1	2	2	28	7	97	1	1
90575205	2	2	0	7	7	1	0	2	34	7	97	1	1
90575205	3	3	0	7	7	97	1	2	26	7	97	1	1
90575207	1	2	0	7	7	1	97	2	24	7	97	0	1
90575207	2	2	0	7	7	1	97	2	28	7	97	0	1
90575207	3	4	7	7	7	97	97	2	31	7	97	0	1
90575210	1	2	1	7	7	1	97	2	30	7	97	0	1
90575229	1	1	0	1	0	97	3	2	27	7	97	0	2
90575229	2	2	1	7	7	3	1	2	27	7	97	0	2
90575229	3	2	0	7	7	1	0	2	28	7	97	0	2
90575231	1	2	0	7	7	2	2	1	28	7	97	0	2
90575231	2	5	7	7	7	97	97	1	28	7	97	0	2
90575243	1	1	1	1	1	1	2	2	27	7	97	0	2
90575250	1	1	0	1	1	1	2	1	98	2	98	0	1
90575250	2	1	1	1	1	1	3	1	30	7	97	0	1
90575250	3	2	0	7	7	1	0	1	98	1	98	0	1
90575257	1	1	1	1	1	1	97	2	28	7	97	0	1
90575263	1	1	1	1	0	97	2	1	35	7	97	1	1
90575266	1	4	7	7	7	97	97	2	27	7	97	1	5
90575266	2	4	7	7	7	97	97	2	27	7	97	0	1
90575266	3	4	7	7	7	97	97	2	36	7	97	0	1
90575266	4	4	7	7	7	97	97	2	21	7	97	0	5
90575288	1	1	0	1	0	97	97	2	29	7	97	0	1
90575288	2	4	7	7	7	97	97	2	23	7	97	0	1
90575333	1	1	1	1	1	1	97	2	26	7	97	0	1
90575354	1	1	1	1	0	97	97	1	32	7	97	0	1
90575378	1	1	1	1	1	1	1	1	29	7	97	0	1
90575465	1	2	0	7	7	1	1	2	28	7	97	0	1
90575465	2	4	7	7	7	97	97	2	35	7	97	0	1
90575521	1	1	0	1	0	97	97	2	29	7	97	0	2
90575623	1	3	0	7	7	97	1	1	42	7	97	0	2
90575623	2	3	1	7	7	97	1	1	39	7	97	0	2
90575834	1	2	1	7	7	3	1	2	30	7	97	0	5
90575836	1	2	0	7	7	1	97	1	31	7	97	0	1
90575836	2	2	0	7	7	1	97	1	44	7	97	0	1
90575836	3	2	1	7	7	1	97	1	31	7	97	0	2
90575871	1	2	1	7	7	1	97	2	24	7	97	0	1
90575873	1	5	7	7	7	97	97	1	35	7	97	0	1
90575919	1	2	1	7	7	1	97	2	31	7	97	0	1
90575931	1	4	7	7	7	97	97	2	26	7	97	0	1
90575942	1	2	0	7	7	1	0	1	32	7	97	0	2
90575942	2	3	0	7	7	97	1	1	28	7	97	0	2
90575944	1	2	1	7	7	2	2	1	24	7	97	0	2
90575944	2	2	0	7	7	1	0	1	25	7	97	0	2
90575946	1	2	1	7	7	1	1	1	25	7	97	1	1
90575946	2	2	0	7	7	1	0	1	29	7	97	0	1
90575946	3	2	0	7	7	3	1	1	33	7	97	1	1
90575948	1	5	7	7	7	97	97	1	35	7	97	1	5
90575950	1	1	1	1	1	1	97	1	26	7	97	0	1
90575978	1	2	1	7	7	1	97	1	26	7	97	0	1
90575982	1	2	1	7	7	1	97	1	32	7	97	0	2
90575982	2	2	0	7	7	1	97	1	35	7	97	0	2
90575991	1	4	7	7	7	97	97	1	29	7	97	0	2
90576057	1	1	1	1	1	1	97	1	27	7	97	0	1
90576104	1	1	1	1	1	1	2	1	30	7	97	1	5
90576117	1	1	1	1	1	1	0	2	24	7	97	0	1
90576117	2	2	0	7	7	1	1	2	27	7	97	0	1
90576119	1	2	0	7	7	1	1	1	37	7	97	0	2
90576119	2	2	0	7	7	3	1	1	19	7	97	0	2
90576142	1	2	0	7	7	1	0	1	34	7	97	0	4
90576142	2	2	0	7	7	1	2	1	35	7	97	1	5
90576148	1	2	1	7	7	1	97	1	25	7	97	0	4
90576245	1	1	1	1	1	1	2	1	35	7	97	0	1
90576248	1	5	7	7	7	97	97	2	28	7	97	0	1
90576285	1	1	1	1	1	1	97	1	33	7	97	0	1
90576285	2	2	0	7	7	1	97	1	30	7	97	0	1
90576336	1	4	7	7	7	97	97	2	26	7	97	1	1
90576412	1	1	0	1	1	1	97	1	27	7	97	1	5
90576445	1	2	0	7	7	1	0	1	28	7	97	0	4
90576445	2	2	0	7	7	1	3	1	34	7	97	0	4
90576445	3	2	1	7	7	1	0	1	35	7	97	0	4
90576481	1	3	1	7	7	97	1	1	25	7	97	0	1
90576485	1	1	1	1	0	97	97	2	27	7	97	0	1
90576522	1	1	1	1	0	97	97	1	34	7	97	1	1
90576531	1	1	1	1	0	97	4	2	31	7	97	0	1
90576687	1	2	0	7	7	2	0	1	29	7	97	0	1
90576687	2	3	0	7	7	97	1	1	29	7	97	0	1
90576754	1	2	1	7	7	3	1	1	31	7	97	1	5
90576754	2	3	0	7	7	97	1	1	30	7	97	0	2
90576758	1	2	1	7	7	1	0	2	27	7	97	0	1
90576758	2	2	0	7	7	1	0	2	25	7	97	0	1
90576758	3	3	0	7	7	97	1	2	27	7	97	0	1
90576759	1	1	1	1	1	1	3	1	36	7	97	0	1
90576811	1	1	0	1	1	1	97	1	26	7	97	0	1
90576811	2	2	0	7	7	1	97	1	29	7	97	0	1
90576837	1	2	0	7	7	1	97	2	32	7	97	0	1
90576837	2	4	7	7	7	97	97	2	31	7	97	0	5
90576844	1	2	0	7	7	1	97	2	25	7	97	0	4
90576844	2	2	0	7	7	1	97	2	27	7	97	0	1
90576844	3	4	7	7	7	97	97	2	26	7	97	0	4
90576919	1	2	1	7	7	1	97	2	40	7	97	1	5
90576919	2	2	0	7	7	1	97	2	29	7	97	0	1
90576925	1	1	0	1	0	97	1	1	34	7	97	1	1
90576925	2	1	1	1	1	1	2	1	32	7	97	0	4
90576928	1	3	0	7	7	97	1	1	30	7	97	1	5
90576928	2	4	7	7	7	97	97	1	26	7	97	1	5
90576941	1	5	7	7	7	97	97	1	37	7	97	0	4
90576942	1	1	1	1	1	1	2	2	29	7	97	0	4
90576942	2	3	0	7	7	97	0	2	27	7	97	0	4
90576948	1	2	0	7	7	1	1	1	28	7	97	0	4
90576948	2	2	0	7	7	1	1	1	28	7	97	0	1
90576948	3	2	1	7	7	1	1	1	31	7	97	0	1
90576964	1	1	1	1	1	1	3	2	27	7	97	0	1
90577063	1	1	0	2	1	3	2	2	34	7	97	0	1
90577063	2	2	0	7	7	1	0	2	36	7	97	0	1
90577063	3	4	7	7	7	97	97	2	27	7	97	0	1
90577063	4	4	7	7	7	97	97	2	28	7	97	0	1
90577065	1	1	1	1	1	1	97	2	36	7	97	0	2
90577065	2	5	7	7	7	97	97	2	30	7	97	0	2
90577114	1	1	1	1	1	1	3	1	31	7	97	1	5
90577119	1	5	7	7	7	97	97	2	25	7	97	0	1
90577161	1	1	1	1	0	97	97	2	26	7	97	0	1
90577161	2	2	0	7	7	1	97	2	27	7	97	0	1
90577167	1	1	1	1	1	1	4	1	44	7	97	0	1
90577167	2	2	0	7	7	1	0	1	34	7	97	0	1
90577224	1	4	7	7	7	97	97	1	31	7	97	0	1
90577227	1	5	7	7	7	97	97	1	25	7	97	0	5
90577229	1	1	1	1	1	1	97	1	35	7	97	0	1
90577255	1	1	1	1	1	1	97	1	27	7	97	0	5
90577255	2	2	0	7	7	1	97	1	35	7	97	0	2
90577256	1	2	0	7	7	3	0	1	26	7	97	0	1
90577256	2	2	0	7	7	1	0	1	28	7	97	0	1
90577256	3	2	1	7	7	1	0	1	33	7	97	0	1
90577256	4	3	0	7	7	97	1	1	31	7	97	0	1
90577259	1	1	1	1	1	1	1	1	27	7	97	0	1
90577259	2	2	0	7	7	1	1	1	26	7	97	0	1
90577259	3	2	0	7	7	1	0	1	31	7	97	0	1
90577259	4	2	0	7	7	1	0	1	34	7	97	0	1
90577259	5	3	0	7	7	97	0	1	31	7	97	0	1
90577259	6	4	7	7	7	97	97	1	29	7	97	0	1
90577260	1	3	0	7	7	97	1	1	41	7	97	0	2
90577260	2	3	0	7	7	97	1	1	31	7	97	0	2
90577260	3	3	1	7	7	97	1	1	30	7	97	0	2
90577267	1	1	0	1	0	97	0	1	33	7	97	1	2
90577267	2	1	1	1	1	1	2	1	31	7	97	1	2
90577267	3	2	0	7	7	1	0	1	38	7	97	1	2
90577267	4	2	0	7	7	1	0	1	33	7	97	1	2
90577322	1	1	1	1	1	1	1	1	35	7	97	0	1
90577326	1	1	1	1	0	97	1	1	29	7	97	0	1
90577411	1	1	1	1	1	1	1	2	29	7	97	0	1
90577516	1	1	1	1	0	97	1	1	32	7	97	0	1
90577712	1	1	1	1	0	97	6	1	33	7	97	0	1
90577782	1	1	1	1	1	1	1	1	40	7	97	1	1
90577782	2	2	1	7	7	1	0	1	55	7	97	1	1
90577817	1	1	1	1	0	97	97	1	29	7	97	0	1
90577852	1	1	1	1	1	1	2	2	29	7	97	0	1
90577920	1	1	1	1	1	1	1	2	30	7	97	0	2
90577928	1	2	0	7	7	2	97	2	26	7	97	0	1
90577928	2	2	0	7	7	1	97	2	25	7	97	0	1
90577928	3	4	7	7	7	97	97	2	21	7	97	0	1
90577929	1	2	0	7	7	1	0	1	30	7	97	0	2
90577929	2	3	0	7	7	97	1	1	34	7	97	0	2
90577964	1	1	1	1	1	1	3	2	27	7	97	0	1
90578004	1	2	0	7	7	4	0	1	30	7	97	0	2
90578004	2	3	0	7	7	97	1	1	32	7	97	0	2
90578004	3	3	0	7	7	97	1	1	31	7	97	0	2
90578006	1	3	0	7	7	97	3	1	34	7	97	0	2
90578006	2	4	7	7	7	97	97	1	30	7	97	0	2
90578025	1	1	1	1	1	1	2	2	29	7	97	0	1
90578044	1	2	0	7	7	1	3	2	30	7	97	0	1
90578044	2	2	1	7	7	1	1	2	26	7	97	0	5
90578076	1	2	0	7	7	1	97	2	30	7	97	0	1
90578076	2	2	0	7	7	1	97	2	28	7	97	0	1
90578076	3	2	0	7	7	1	97	2	32	7	97	0	1
90578076	4	4	7	7	7	97	97	2	21	7	97	0	1
90578105	1	2	1	7	7	6	2	1	43	7	97	0	2
90578105	2	3	1	7	7	97	0	1	34	7	97	0	2
90578105	3	4	7	7	7	97	97	1	34	7	97	0	2
90578112	1	2	0	7	7	1	97	1	29	7	97	0	2
90578112	2	4	7	7	7	97	97	1	27	7	97	0	2
90578113	1	2	0	7	7	1	2	2	36	7	97	0	2
90578113	2	3	0	7	7	97	2	2	36	7	97	0	2
90578113	3	3	0	7	7	97	1	2	31	7	97	0	2
90578113	4	3	1	7	7	97	1	2	25	7	97	0	2
90578113	5	3	0	7	7	97	0	2	36	7	97	1	2
90578113	6	4	7	7	7	97	97	2	25	7	97	0	2
90578198	1	1	1	1	1	1	97	1	27	7	97	0	1
90578203	1	2	0	7	7	1	97	2	30	7	97	0	2
90578203	2	2	1	7	7	2	97	2	34	7	97	0	2
90578217	1	3	1	7	7	97	1	1	28	7	97	0	1
90578260	1	1	1	1	1	1	2	2	29	7	97	0	2
90578302	1	2	0	7	7	1	1	1	36	7	97	0	2
90578302	2	3	0	7	7	97	1	1	31	7	97	0	2
90578304	1	2	1	7	7	1	3	2	21	7	97	0	2
90578304	2	2	0	7	7	1	1	2	27	7	97	0	2
90578304	4	3	0	7	7	97	1	2	28	7	97	0	2
90578304	5	4	7	7	7	97	97	2	33	7	97	0	2
90578304	6	4	7	7	7	97	97	2	27	7	97	0	2
90578363	1	2	0	7	7	1	97	1	39	7	97	0	2
90578363	2	2	0	7	7	1	97	2	43	7	97	0	2
90578380	1	3	0	7	7	97	1	1	38	7	97	0	2
90578404	1	2	1	7	7	8	2	1	29	7	97	0	2
90578404	2	2	0	7	7	4	2	1	42	7	97	0	2
90578404	3	4	7	7	7	97	97	1	32	7	97	0	2
90578461	1	1	0	1	1	1	2	2	26	7	97	0	1
90578461	2	1	1	1	1	1	2	2	34	7	97	0	1
90578487	1	1	1	1	1	1	0	1	25	7	97	0	2
90578487	2	2	0	7	7	2	0	1	32	7	97	0	2
90578487	3	2	0	7	7	1	0	1	30	7	97	0	2
90578487	4	3	1	7	7	97	1	1	31	7	97	0	2
90578496	1	1	1	1	1	1	3	1	32	7	97	0	1
90578587	1	2	0	7	7	1	97	1	32	7	97	0	2
90578587	2	2	0	7	7	1	97	1	30	7	97	0	2
90578587	3	2	1	7	7	2	97	1	31	7	97	0	2
90578618	1	1	1	1	0	97	2	1	31	7	97	0	1
90578620	1	1	1	1	0	97	97	1	27	7	97	0	1
90578661	1	1	1	1	1	1	2	1	28	7	97	0	2
90578661	2	2	0	7	7	1	0	1	28	7	97	0	2
90578805	1	2	1	7	7	3	0	2	24	7	97	0	2
90578806	1	1	1	1	1	1	5	1	30	7	97	0	2
90578813	1	1	1	1	0	97	97	1	31	7	97	0	1
90578846	1	1	1	1	1	1	3	1	27	7	97	0	1
90578873	1	1	1	1	1	1	2	1	30	7	97	0	1
90578880	1	2	0	7	7	1	0	1	30	7	97	0	2
90578880	2	3	0	7	7	97	1	1	31	7	97	0	2
90578901	1	2	0	7	7	1	1	1	28	7	97	0	2
90578901	2	3	0	7	7	97	1	2	28	7	97	0	2
90578901	3	3	0	7	7	97	2	1	30	7	97	0	2
90578901	4	4	7	7	7	97	97	1	26	7	97	0	2
90578912	1	2	1	7	7	1	1	2	22	7	97	0	1
90578912	2	3	0	7	7	97	0	6	96	6	97	6	96
90578912	3	3	0	7	7	97	2	2	31	7	97	0	2
90578923	1	3	0	7	7	97	1	1	32	7	97	0	2
90578923	2	3	0	7	7	97	1	1	28	7	97	0	2
90578923	3	3	1	7	7	97	1	1	35	7	97	0	2
90578927	1	1	1	1	1	1	2	1	30	7	97	0	1
90578927	2	2	0	7	7	1	0	1	29	7	97	0	1
90578981	1	1	1	1	0	97	2	1	34	7	97	0	1
90578985	1	1	1	1	0	97	1	1	35	7	97	0	2
90578985	2	3	0	7	7	97	1	1	33	7	97	0	2
90578986	1	4	7	7	7	97	97	2	30	7	97	0	2
90578986	2	4	7	7	7	97	97	2	27	7	97	0	2
90578986	3	4	7	7	7	97	97	2	27	7	97	0	2
90578988	1	1	1	1	1	1	1	2	29	7	97	0	2
90578999	1	2	1	7	7	1	1	1	30	7	97	0	1
90579230	1	2	0	7	7	1	1	2	24	7	97	0	2
90579230	2	2	0	7	7	1	1	2	27	7	97	0	2
90579230	3	2	0	7	7	1	1	2	23	7	97	1	5
90579230	4	2	0	7	7	1	0	2	20	7	97	0	2
90579230	5	3	0	7	7	97	1	2	29	7	97	0	2
90579230	6	3	0	7	7	97	0	2	24	7	97	0	2
90579230	7	3	0	7	7	97	0	2	26	7	97	0	2
90579230	8	3	0	7	7	97	0	2	24	7	97	0	2
90579230	9	3	0	7	7	97	1	2	26	7	97	0	2
90579230	10	3	0	7	7	97	1	2	23	7	97	1	5
