AID	PTNR_ID	H4TR25	H4TR26	H4TR27Y	H4TR28Y	TSDURATN	H4TR29
97718910	1	2	8	2002	2004	32	7
97718910	2	4	8	2005	9917	35	7
97718948	1	2	8	2005	2007	16	7
97718948	2	4	8	2008	9917	1	7
97718960	1	2	8	2001	2002	7	7
97718960	2	2	8	2007	9917	13	7
97718990	1	2	8	2005	2007	16	7
97718990	2	2	8	2001	2002	17	7
97718990	3	4	8	2007	9917	11	7
97718993	1	2	8	2001	9917	84	7
97718993	1	1	1	2006	9917	23	7
97719278	1	2	8	1999	9917	105	7
97719278	1	1	1	2002	9917	70	7
97719936	1	3	8	9998	9998	24	7
97719936	2	3	8	9998	9917	108	7
98316359	1	3	8	2000	2004	38	7
98316359	2	3	8	2003	2005	15	7
98316359	3	5	8	2007	9917	7	7
98316456	1	2	8	2002	2002	13	7
98316456	2	2	8	2002	2002	1	7
98316456	3	2	8	2003	2003	2	7
98316456	4	2	8	2004	2004	2	7
98316456	5	2	8	2005	2005	4	7
98316456	6	2	8	2005	2006	6	7
98316456	7	2	8	2006	2006	3	7
98316456	8	2	8	2006	2006	3	7
98316456	9	2	8	2007	2007	2	7
98316456	10	2	8	2007	2007	4	7
98316456	11	4	8	2008	9917	7	7
98500013	1	2	8	2003	9917	57	7
98500013	1	1	1	2004	9917	47	7
98500013	2	2	8	1999	2001	29	7
98500035	1	2	8	2002	2004	19	7
98500035	2	4	8	2008	9917	1	7
98500373	1	1	1	2005	9917	30	7
98500510	1	2	8	2003	9917	60	7
98500510	1	1	1	2004	9917	42	7
98500510	2	2	8	1994	1999	65	7
98500510	3	2	8	2000	2001	7	7
98500510	4	2	8	2001	2001	4	7
98500510	5	2	8	2002	2002	2	7
98500558	1	2	8	2001	9917	89	7
98500558	2	3	8	1995	1999	48	7
98500631	1	1	1	2000	9917	102	7
98500636	1	2	8	2006	2008	23	7
98500659	1	2	8	1998	9917	121	7
98500659	1	1	1	1998	9917	121	7
98500831	1	1	1	1999	2006	87	1
98500910	1	1	1	2000	9917	92	7
98500927	1	2	8	2002	9917	72	7
98500927	1	1	1	2006	9917	21	7
98500927	2	2	8	2000	2000	2	7
98500927	3	2	8	1998	1998	10	7
98500979	1	2	8	2006	9917	19	7
98500988	1	2	8	2002	9917	58	7
98500988	1	1	1	2003	9917	48	7
98500988	2	3	8	1998	2001	43	7
98503002	1	2	8	2003	9917	58	7
98503002	1	1	1	2004	9917	53	7
98503032	1	2	8	1994	1997	28	7
98503032	2	2	8	1999	2000	12	7
98503032	3	5	8	2007	2008	8	7
98503337	1	5	8	1995	2002	81	7
98504005	1	3	8	1999	2001	17	7
98504005	2	4	8	2006	9917	7	7
98504108	1	3	8	2001	2004	34	7
98504108	2	3	8	2005	9917	39	7
98504249	1	2	8	2004	9917	45	7
98504280	1	2	8	2001	9917	79	7
98504280	1	1	1	2001	9917	78	7
98504304	1	4	8	2007	9917	7	7
98504306	1	4	8	2007	9917	11	7
98504406	1	2	8	2002	2005	41	7
98504406	1	1	1	2002	2006	49	1
98504406	2	2	8	2007	9917	9	7
98504406	3	2	8	1999	2004	84	7
98504406	4	3	8	1993	1998	66	7
98504600	1	2	8	2003	2003	6	7
98504629	1	2	8	2004	9917	46	7
98504629	1	1	1	2007	9917	14	7
98504629	2	2	8	1999	2000	9	7
98504703	1	2	8	2005	9917	43	7
98504703	2	2	8	1997	2002	49	7
98504703	3	3	8	2000	2000	11	7
98504801	1	2	8	2004	2008	51	7
98504806	1	2	8	2005	2007	17	7
98504806	2	3	8	2001	2003	20	7
98504806	3	3	8	2004	2004	3	7
98504843	1	4	8	2007	9917	3	7
98506043	1	4	8	2007	9917	14	7
98506073	1	2	8	2003	9917	57	7
98506073	1	1	1	2005	9917	33	7
98506073	2	2	8	2000	2001	12	7
98506073	3	2	8	2003	2003	6	7
98506086	1	2	8	2007	9917	10	7
98506086	2	2	8	2003	2006	39	7
98506086	3	2	8	2001	2002	10	7
98506180	1	2	8	2001	2002	12	7
98506180	2	2	8	2007	2007	8	7
98506180	3	2	8	2004	2005	2	7
98506180	4	2	8	2006	2006	2	7
98506180	5	4	8	2008	9917	1	7
98506201	1	2	8	2008	9917	1	7
98506341	1	2	8	1999	9917	109	7
98506341	1	1	1	2004	9917	50	7
98506355	1	1	1	1997	9917	130	7
98506355	2	2	8	2005	2005	3	7
98506490	1	4	8	2007	9917	9	7
98506490	2	4	8	2007	9917	11	7
98506495	1	2	8	2000	2001	8	7
98506495	2	2	8	1997	1999	35	7
98506495	3	3	8	2006	2007	14	7
98506528	1	2	8	1994	2001	90	7
98506528	1	1	1	1999	2001	33	1
98506528	2	2	8	2002	2004	24	7
98506528	3	2	8	2007	2008	11	7
98506528	4	2	8	2008	2008	3	7
98506629	1	2	8	1998	2001	44	7
98506629	1	1	1	1999	2005	74	1
98506629	2	1	1	2006	9917	25	7
98506683	1	2	8	2001	2006	55	7
98506683	1	1	1	2003	2006	32	1
98506683	2	2	8	2006	9917	21	7
98506683	2	1	1	2008	9917	2	7
98506683	3	2	8	1998	2000	31	7
98506870	1	2	8	1998	2001	120	7
98506870	1	1	1	2003	9917	59	7
98506870	2	2	8	2001	2002	6	7
98506929	1	1	1	2001	9917	78	7
98506942	1	4	8	2000	9917	98	7
98506970	1	1	1	2004	9917	47	7
98506994	1	2	8	2006	9917	24	7
98506994	1	1	1	2006	9917	22	7
98506995	1	2	8	2001	2001	6	7
98506995	2	2	8	2001	2004	37	7
98506995	3	2	8	2004	2005	4	7
98506995	4	2	8	2005	2006	12	7
98506995	5	2	8	2006	2006	5	7
98506995	6	3	8	2007	2007	8	7
98506995	7	3	8	2007	2007	3	7
98506995	8	3	8	2007	2007	3	7
98506995	9	4	8	2007	9917	9	7
98507316	1	4	8	2007	9917	6	7
98508164	1	2	8	2002	2007	67	7
98508164	2	3	8	1998	1998	4	7
98508164	3	3	8	1999	2002	36	7
98508164	4	3	8	1995	1997	24	7
98508164	5	4	8	2008	9917	2	7
98508164	6	4	8	1998	9917	116	7
98508164	7	4	8	1999	9917	104	7
98508164	8	4	8	1995	9917	152	7
98508237	1	1	1	2005	2006	13	1
98508239	1	2	8	2002	9917	70	7
98508239	1	1	1	2002	9917	70	7
98508322	1	1	1	1995	9917	149	7
98508421	1	5	8	1998	2004	69	7
98508633	1	2	8	1998	9917	102	7
98508633	1	1	1	2000	9917	102	7
98508633	2	2	8	1994	1995	13	7
98508823	1	2	8	1997	2006	112	7
98508823	1	1	1	1998	2006	93	1
98508823	2	5	8	2007	9917	2	7
98508975	1	5	8	2007	2007	1	7
98540213	1	2	8	1999	2003	48	7
98540257	1	2	8	2003	9917	61	7
98540257	1	1	1	2005	9917	43	7
98540257	2	2	8	1999	2002	39	7
98540656	1	1	1	2001	9917	85	7
98540656	2	2	8	1998	2000	18	7
98544206	1	2	8	2001	2001	2	7
98544206	2	3	8	1999	2000	8	7
98546321	1	2	8	2001	9917	79	7
98546321	1	1	1	2001	9917	77	7
98570080	1	2	8	1998	9917	115	7
98570080	1	1	1	1999	9917	112	7
98570081	1	2	8	1996	1997	11	7
98570081	2	2	8	1998	1998	5	7
98570081	3	2	8	1998	1998	4	7
98570122	1	2	8	1999	2003	48	7
98570122	2	2	8	2003	2005	18	7
98570122	3	3	8	1993	1994	17	7
98570122	4	3	8	1998	2000	24	7
98570139	1	2	8	2003	2003	1	7
98570232	1	2	8	2000	9917	93	7
98570232	1	1	1	2001	9917	84	7
98570233	1	1	1	2000	2000	1	1
98570271	1	2	8	2001	9917	74	7
98570271	1	1	1	2003	9917	50	7
98570287	1	2	8	2004	2005	12	7
98570287	2	2	8	2002	2002	7	7
98570287	3	3	8	2005	2006	19	7
98570287	4	4	8	2008	9917	6	7
98570374	1	2	8	2007	2007	7	7
98570385	1	2	8	1998	9917	122	7
98570385	1	1	1	1999	9917	101	7
98570386	1	2	8	2006	2006	5	7
98570386	2	2	8	2002	2004	18	7
98570386	3	2	8	2007	2007	4	7
98570386	4	3	8	2005	2005	2	7
98570388	1	2	8	2001	9917	85	7
98570388	1	1	1	2002	9917	76	7
98570399	1	2	8	2000	2006	66	7
98570399	2	5	8	2006	2008	13	7
98570423	1	2	8	9998	9998	12	7
98570474	1	2	8	1988	9996	99	7
98570474	2	2	8	9996	9996	998	7
98570474	3	3	8	9996	9996	998	7
98570474	4	4	8	9996	9917	998	7
98570474	5	4	8	9996	9917	998	7
98570722	1	2	8	2002	2002	5	7
98570722	2	3	8	9998	9998	998	7
98570722	3	3	8	9998	9998	998	7
98570894	1	1	1	1999	9917	106	7
98570896	1	2	8	2002	9917	69	7
98570896	1	1	1	2002	9917	63	7
98570896	2	2	8	2000	2001	7	7
98570899	1	2	8	2000	9917	97	7
98570899	1	1	1	2004	9917	54	7
98570914	1	1	1	2005	9917	33	7
98570920	1	2	8	1998	2001	36	7
98570920	2	2	8	9998	2005	24	7
98570920	3	5	8	2008	2008	3	7
98570923	1	2	8	1999	2006	42	7
98570923	2	2	8	2006	2006	4	7
98570923	3	2	8	2007	9917	8	7
98570923	4	3	8	1998	2006	64	7
98570923	5	3	8	2007	9917	6	7
98570923	6	3	8	2000	2000	2	7
98571012	1	1	1	2001	2006	52	1
98571012	2	5	8	2006	2008	13	7
98571107	1	2	8	2003	2006	33	7
98571107	2	4	8	2007	9917	3	7
98571204	1	1	1	2006	2007	7	1
98571204	2	4	8	2007	9917	7	7
98571252	1	2	8	2001	9917	82	7
98571252	1	1	1	2003	9917	65	7
98571252	2	2	8	2000	2001	11	7
98571272	1	2	8	2005	9917	40	7
98571272	2	2	8	1999	2000	36	7
98571310	1	2	8	2008	9917	3	7
98571311	1	2	8	2002	9917	68	7
98571311	1	1	1	2003	9917	64	7
98571316	1	2	8	2004	9917	47	7
98571316	1	1	1	2006	9917	22	7
98571319	1	5	8	2007	2008	1	7
98571376	1	2	8	2006	9917	18	7
98571376	1	1	1	2006	9917	17	7
98571400	1	2	8	1997	9917	123	7
98571451	1	2	8	2002	9917	80	7
98571451	1	1	1	2005	9917	42	7
98571466	1	2	8	1994	9917	175	7
98571466	1	1	1	1997	9917	129	7
98571605	1	5	8	2007	2008	2	7
98571653	1	2	8	2003	2004	12	7
98571653	2	4	8	2007	9917	4	7
98571669	1	2	8	1999	9917	103	7
98571669	1	1	1	2006	9917	18	7
98571669	2	2	8	1996	1997	12	7
98571908	1	2	8	2001	2006	114	7
98571910	1	2	8	2000	9917	94	7
98571910	1	1	1	2002	9917	66	7
98571911	1	1	1	2005	9917	32	7
98571917	1	2	8	2000	2006	70	7
98571917	1	1	1	2006	2006	7	1
98571917	2	2	8	1997	1999	24	7
98571917	3	4	8	2008	9917	1	7
98571963	1	1	1	2000	9917	95	7
98571971	1	2	8	1996	2000	24	7
98571971	2	2	8	2002	2004	22	7
98571971	3	2	8	2005	2006	6	7
98571971	4	3	8	2006	2007	3	7
98571971	5	4	8	1999	9917	101	7
98572077	1	2	8	1998	9917	125	7
98572077	1	1	1	1999	9917	104	7
98572077	2	2	8	1996	1998	15	7
98572163	1	2	8	9998	9998	998	7
98572163	2	2	8	2002	9998	4	7
98572163	3	2	8	2006	9917	21	7
98572173	1	1	1	1998	9917	119	7
98572192	1	1	1	1995	2004	99	1
98572192	2	2	8	2005	2006	18	7
98572192	2	1	1	2006	2006	8	3
98572192	3	5	8	2008	2008	1	7
98572228	1	2	8	1995	9917	158	7
98572249	1	2	8	2000	2000	82	7
98572249	1	1	1	2001	9917	86	7
98572249	2	2	8	9996	9996	998	7
98572249	3	2	8	9996	9996	998	7
98572249	4	2	8	9996	9996	998	7
98572261	1	2	8	2000	9917	96	7
98572261	1	1	1	2004	9917	42	7
98572266	1	2	8	2004	9917	47	7
98572266	1	1	1	2007	9917	7	7
98572266	2	3	8	1997	1999	24	7
98572280	1	2	8	2000	9917	96	7
98572280	1	1	1	2003	9917	55	7
98572283	1	2	8	1997	2006	105	7
98572283	2	2	8	2008	2008	1	7
98572283	3	2	8	2006	2007	12	7
98572283	4	2	8	1994	1995	18	7
98572284	1	1	1	1998	9917	124	7
98572287	1	2	8	2007	2007	7	7
98572287	2	4	8	2008	9917	1	7
98572288	1	2	8	2001	9917	88	7
98572288	1	1	1	2002	9917	74	7
98572291	1	5	8	2007	2008	1	7
98572348	1	2	8	1999	9917	109	7
98572348	1	1	1	2004	9917	42	7
98572348	2	3	8	1997	1998	10	7
98572360	1	2	8	2002	9917	68	7
98572360	1	1	1	2003	9917	55	7
98572362	1	2	8	2005	9917	35	7
98572362	1	1	1	2007	9917	12	7
98572362	2	2	8	2001	2001	3	7
98572368	1	2	8	2002	9917	71	7
98572368	1	1	1	2004	9917	43	7
98572368	2	2	8	1996	2000	56	7
98572368	2	1	1	1997	2001	52	1
98572373	1	2	8	2000	2002	19	7
98572373	1	1	1	2001	9917	82	7
98572373	2	2	8	2005	2007	24	7
98572373	3	2	8	2004	2007	31	7
98572373	4	2	8	2008	2008	1	7
98572373	5	3	8	9998	9998	998	7
98572373	6	3	8	1997	2000	35	7
98572373	7	3	8	2006	2006	2	7
98572377	1	1	1	1999	9917	114	7
98572379	1	2	8	1999	9917	102	7
98572379	1	1	1	2000	9917	96	7
98572448	1	2	8	1997	9917	132	7
98572448	1	1	1	1998	9917	116	7
98572808	1	2	8	2005	9917	30	7
98572808	2	2	8	2005	2005	3	7
98572808	3	2	8	2003	2003	6	7
98572808	4	2	8	2002	9917	12	7
98572808	5	2	8	2001	2001	10	7
98572808	6	2	8	1998	2001	33	7
98572808	7	2	8	1996	1998	24	7
98572808	8	2	8	1996	1998	24	7
98572808	9	2	8	1996	1998	24	7
98572808	10	2	8	1996	1998	24	7
98572876	1	2	8	2001	2004	48	7
98572876	2	2	8	2004	2007	60	7
98572876	3	2	8	2005	2005	1	7
98572876	4	2	8	2007	9917	17	7
98572908	1	2	8	2000	9917	95	7
98572908	1	1	1	2002	9917	73	7
98572909	1	4	8	2004	9917	41	7
98572909	2	4	8	2006	9917	20	7
98572910	1	2	8	1998	9917	120	7
98572910	1	1	1	2000	9917	98	7
98572913	1	2	8	2004	9917	57	7
98572913	1	1	1	2005	9917	41	7
98572922	1	1	1	2001	9917	87	7
98572926	1	2	8	9998	9998	48	7
98572926	2	2	8	2005	9917	48	7
98572927	1	5	8	2007	2007	4	7
98572965	1	1	1	2003	9917	64	7
98572980	1	2	8	1998	2000	25	7
98572980	1	1	1	1998	2000	24	1
98572980	2	2	8	2001	2004	34	7
98572980	3	2	8	2005	2005	7	7
98572980	4	2	8	2007	9917	9	7
98572981	1	1	1	1999	9917	98	7
98572983	1	1	1	2001	9917	86	7
98572984	1	1	1	2007	9917	12	7
98572997	1	1	1	2001	2006	60	1
98572997	2	2	8	9998	9998	12	7
98572997	3	2	8	1996	1996	7	7
98572997	4	2	8	1997	1997	6	7
98572997	5	2	8	1997	1998	4	7
98572997	6	4	8	9998	9917	998	7
98572997	7	4	8	2008	9917	4	7
98572999	1	1	1	1996	1996	3	1
98572999	2	1	1	2005	9917	35	7
98573012	1	2	8	1997	2003	67	7
98573012	1	1	1	1998	2003	56	1
98573012	2	2	8	2003	9917	64	7
98573012	3	3	8	1993	1997	48	7
98573017	1	1	1	2008	9917	1	7
98573019	1	2	8	1998	9917	116	7
98573019	1	1	1	2000	9917	92	7
98573097	1	2	8	2001	9917	89	7
98573097	1	1	1	2007	9917	12	7
98573097	2	2	8	2000	2001	9	7
98573097	2	1	1	2000	2001	3	1
98573097	3	2	8	1999	1999	2	7
98573097	4	2	8	1999	1999	3	7
98573097	5	2	8	1998	1998	3	7
98573097	6	2	8	1998	1998	3	7
98573097	7	2	8	1998	1998	3	7
98573110	1	2	8	2003	9917	58	7
98573110	1	1	1	2005	9917	36	7
98573110	2	2	8	2000	2002	24	7
98573112	1	2	8	2007	9917	3	7
98573116	1	2	8	2000	2001	24	7
98573116	2	2	8	2003	9917	59	7
98573213	1	5	8	2008	2008	1	7
98573411	1	2	8	2001	2003	24	7
98573411	2	2	8	2007	9917	12	7
98573530	1	2	8	2004	9917	49	7
98573617	1	2	8	2000	9917	94	7
98573617	1	1	1	2004	9917	53	7
98573892	1	2	8	2003	2007	41	7
98573892	1	1	1	2004	2007	37	1
98573892	2	5	8	2008	2008	1	7
98573894	1	2	8	1998	9917	114	7
98573894	1	1	1	2003	9917	60	7
98573943	1	2	8	2000	2001	9	7
98573943	1	1	1	2001	9917	86	7
98573955	1	1	1	1998	9917	120	7
98573958	1	2	8	2004	9917	46	7
98573958	2	2	8	1998	2001	35	7
98573958	3	2	8	2003	2004	10	7
98573959	1	1	1	1996	2000	40	1
98573959	2	1	1	2001	2005	47	1
98573959	3	2	8	2005	2005	7	7
98573959	4	2	8	2005	2006	5	7
98573959	5	2	8	2006	9917	24	7
98574009	1	2	8	2005	2005	1	7
98574009	2	4	8	2008	9917	1	7
98574034	1	2	8	1994	1997	34	7
98574034	1	1	1	1994	1997	36	2
98574034	2	2	8	1999	2000	12	7
98574034	3	2	8	2000	2001	15	7
98574034	4	4	8	1996	9917	140	7
98574106	1	2	8	1999	9917	6	7
98574106	2	3	8	1998	1998	6	7
98574193	1	2	8	2004	2006	27	7
98574193	2	2	8	1999	2001	22	7
98574193	3	3	8	1996	1999	38	7
98574202	1	4	8	2006	9917	24	7
98574218	1	2	8	1996	2004	95	7
98574218	2	2	8	2005	9917	30	7
98574230	1	2	8	2002	2002	3	7
98574230	1	1	1	2004	9917	45	7
98574230	2	2	8	9998	9998	998	7
98574230	3	2	8	9998	9998	998	7
98574230	4	2	8	9998	9998	998	7
98574230	5	2	8	9998	9998	998	7
98574230	6	2	8	9998	9998	998	7
98574230	7	2	8	9998	9998	998	7
98574230	8	3	8	1995	9998	998	7
98574230	9	4	8	2008	9917	4	7
98574230	10	4	8	2007	9917	15	7
98574296	1	1	1	2004	9917	43	7
98574315	1	2	8	2001	2002	13	7
98574315	2	2	8	2002	2006	54	7
98574315	3	2	8	2007	9917	16	7
98574315	4	3	8	2003	2003	1	7
98574339	1	2	8	2003	2007	45	7
98574339	1	1	1	2007	9917	13	7
98574339	2	2	8	9998	9998	72	7
98574387	1	2	8	2003	9917	64	7
98574387	2	3	8	1997	1998	10	7
98574387	3	3	8	2000	2002	20	7
98574399	1	2	8	2001	2004	32	7
98574399	2	2	8	1998	2001	33	7
98574399	3	4	8	2006	9917	19	7
98574415	1	2	8	1998	9917	129	7
98574415	2	3	8	1993	1995	31	7
98574485	1	4	8	2007	9917	4	7
98574491	1	2	8	1998	2007	107	7
98574491	1	1	1	2006	2007	13	1
98574491	2	2	8	2007	9917	1	7
98574498	1	2	8	1998	2005	84	7
98574498	1	1	1	1998	9917	118	7
98574498	2	4	8	2008	9917	5	7
98574595	1	2	8	1998	2004	60	7
98574595	2	2	8	2006	9917	35	7
98574595	3	3	8	1999	2002	27	7
98574628	1	2	8	2000	9917	99	7
98574628	1	1	1	2005	9917	41	7
98574636	1	2	8	9998	9998	998	7
98574636	2	2	8	2002	2002	998	7
98574636	3	2	8	2007	2007	2	7
98574636	4	2	8	2007	9917	2	7
98574636	5	2	8	2005	9998	998	7
98574636	6	2	8	2006	2006	5	7
98574636	7	2	8	2007	9998	998	7
98574636	8	4	8	2006	9917	19	7
98574636	9	4	8	2004	9917	43	7
98574640	1	2	8	2002	9917	72	7
98574640	1	1	1	2003	9917	60	7
98574787	1	2	8	2004	9917	45	7
98574787	1	1	1	2005	9917	32	7
98574806	1	2	8	1997	9917	114	7
98574900	1	3	8	2004	2004	10	7
98574900	2	3	8	2003	2007	50	7
98574906	1	2	8	2002	2002	6	7
98574906	2	2	8	2007	2008	12	7
98574906	3	2	8	2003	2004	8	7
98574941	1	4	8	2008	9917	2	7
98575036	1	1	1	2001	9917	87	7
98575103	1	2	8	2006	2006	11	7
98575103	2	4	8	2008	9917	1	7
98575113	1	2	8	2003	9917	60	7
98575113	2	3	8	1995	1995	1	7
98575113	3	3	8	1997	1997	4	7
98575150	1	2	8	2000	9917	99	7
98575150	1	1	1	2004	9917	48	7
98575157	1	1	1	2001	9917	78	7
98575165	1	2	8	2001	2006	57	7
98575165	1	1	1	2003	2007	47	1
98575165	2	4	8	2006	9917	20	7
98575175	1	2	8	2004	9917	38	7
98575175	1	1	1	2006	9917	22	7
98575175	2	2	8	1999	2000	10	7
98575175	3	2	8	2000	2001	10	7
98575175	4	3	8	1999	1999	2	7
98575190	1	2	8	2004	2005	16	7
98575190	2	2	8	2006	2007	8	7
98575190	3	4	8	2007	9917	3	7
98575197	1	2	8	2004	9917	49	7
98575197	1	1	1	2004	9917	47	7
98575204	1	2	8	2000	2002	37	7
98575204	2	2	8	2005	2006	4	7
98575204	3	2	8	2006	9917	19	7
98575220	1	2	8	2000	2006	71	7
98575220	1	1	1	2001	2005	54	1
98575220	2	2	8	2005	9917	16	7
98575246	1	5	8	2004	2004	4	7
98575256	1	2	8	1994	2002	102	7
98575256	1	1	1	2000	2002	28	1
98575256	2	5	8	2006	2007	9	7
98575294	1	4	8	2005	9917	38	7
98575331	1	4	8	2007	9917	13	7
98575355	1	2	8	2002	2004	21	7
98575355	1	1	1	2004	9917	55	7
98575355	2	2	8	2000	2000	1	7
98575355	3	2	8	2001	2001	2	7
98575355	4	3	8	2001	2002	12	7
98575360	1	4	8	2000	9917	95	7
98575384	1	2	8	2002	2003	8	7
98575384	2	2	8	2003	2003	8	7
98575384	3	2	8	2004	2005	24	7
98575384	4	4	8	2006	9917	20	7
98575384	5	4	8	2007	9917	11	7
98575386	1	2	8	2002	2007	58	7
98575386	2	3	8	1998	1999	7	7
98575403	1	1	1	2007	9917	13	7
98575403	2	2	8	2001	2004	27	7
98575623	1	3	8	1993	2002	108	7
98575623	2	4	8	2007	9917	13	7
98575822	1	2	8	2000	2005	60	7
98575822	2	3	8	1999	2000	20	7
98575874	1	2	8	2005	9917	28	7
98575874	2	2	8	2002	2003	10	7
98575918	1	2	8	2002	2004	30	7
98575918	2	2	8	2006	2006	5	7
98575918	3	4	8	2008	9917	2	7
98575940	1	2	8	2005	9917	28	7
98575942	1	2	8	2006	9917	21	7
98575942	1	1	1	2008	9917	6	7
98575946	1	2	8	2000	2004	48	7
98575946	2	4	8	2007	9917	21	7
98575948	1	2	8	2006	2006	8	7
98575948	2	2	8	2007	9917	3	7
98575948	3	3	8	2001	2006	59	7
98575967	1	2	8	2006	9917	20	7
98575967	2	2	8	1996	2002	75	7
98575967	3	2	8	2002	2003	12	7
98575967	4	2	8	2004	2005	12	7
98575980	1	1	1	1995	9917	147	7
98575989	1	2	8	1997	9917	132	7
98575989	1	1	1	1999	9917	102	7
98576059	1	2	8	1999	2006	81	7
98576059	1	1	1	2002	2006	47	1
98576059	2	2	8	2007	2008	4	7
98576059	3	4	8	2008	9917	1	7
98576112	1	1	1	1999	9917	105	7
98576136	1	2	8	2007	2007	2	7
98576169	1	2	8	2002	2004	27	7
98576169	1	1	1	2004	9917	43	7
98576193	1	2	8	2008	9917	3	7
98576215	1	2	8	1993	2002	24	7
98576215	2	2	8	1997	2001	47	7
98576215	3	2	8	2002	9917	72	7
98576215	4	2	8	1995	1995	10	7
98576283	1	1	1	2007	9917	5	7
98576335	1	2	8	2004	9917	43	7
98576335	1	1	1	2007	9917	15	7
98576335	1	1	2	2007	9917	10	7
98576369	1	2	8	2001	9917	84	7
98576369	1	1	1	2004	9917	50	7
98576416	1	3	8	2002	2003	3	7
98576421	1	4	8	2008	9917	3	7
98576441	1	2	8	2000	9917	96	7
98576441	1	1	1	2006	9917	25	7
98576441	2	2	8	1998	1999	15	7
98576467	1	1	1	2000	9917	101	7
98576509	1	4	8	2006	9917	24	7
98576596	1	2	8	2002	9917	71	7
98576596	1	1	1	2003	9917	62	7
98576600	1	2	8	2000	9917	98	7
98576600	1	1	1	2003	9917	57	7
98576631	1	2	8	2000	2004	54	7
98576631	1	1	1	2000	2004	52	1
98576631	2	2	8	2007	9917	12	7
98576631	3	3	8	2005	2005	1	7
98576688	1	1	1	1997	9917	126	7
98576930	1	2	8	1998	2000	54	7
98576930	2	2	8	9998	9998	18	7
98576930	3	2	8	2008	9917	2	7
98576946	1	2	8	2001	2005	24	7
98576952	1	2	8	1998	9917	119	7
98576952	1	1	1	1999	9917	106	7
98576959	1	2	8	1999	2001	29	7
98576959	2	2	8	2006	2006	5	7
98576959	3	2	8	2005	2006	5	7
98576959	4	4	8	2008	9917	3	7
98576964	1	2	8	2008	9917	3	7
98577013	1	1	1	1999	2005	68	1
98577013	2	5	8	2007	2008	6	7
98577061	1	2	8	1996	1996	12	7
98577061	1	1	1	1998	2008	117	1
98577061	2	4	8	2008	9917	3	7
98577114	1	2	8	1999	2000	12	7
98577114	2	5	8	2008	2008	1	7
98577151	1	1	1	2004	9917	54	7
98577161	1	1	1	1998	2002	50	1
98577161	2	2	8	2004	2005	12	7
98577161	2	1	1	2004	2005	11	1
98577161	3	1	1	2006	9917	22	7
98577162	1	1	1	1997	2001	45	1
98577162	2	1	1	2006	9917	22	7
98577165	1	1	1	1999	2000	16	1
98577165	2	2	8	2002	9917	68	7
98577165	2	1	1	2003	9917	61	7
98577169	1	1	1	2001	2006	59	1
98577169	2	2	8	2005	9917	35	7
98577169	2	1	1	2007	9917	11	7
98577169	3	2	8	2002	2002	9	7
98577217	1	4	8	2007	9917	6	7
98577220	1	2	8	2002	2005	28	7
98577220	2	2	8	2006	2006	6	7
98577226	1	2	8	2001	9917	84	7
98577226	1	1	1	2003	9917	60	7
98577252	1	2	8	1998	1999	13	7
98577252	2	2	8	2003	2006	36	7
98577252	3	3	8	2002	2003	7	7
98577252	4	4	8	2008	9917	3	7
98577259	1	2	8	1997	2003	96	7
98577259	1	1	1	2003	2003	8	1
98577259	2	2	8	2005	9917	38	7
98577259	2	1	1	2006	9917	23	7
98577266	1	2	8	2002	2003	18	7
98577266	2	2	8	1998	1999	13	7
98577266	3	4	8	2004	9917	45	7
98577310	1	2	8	9996	9996	998	7
98577310	2	2	8	9996	9996	998	7
98577324	1	2	8	2006	9917	31	7
98577324	1	1	1	2007	9917	15	7
98577324	2	2	8	2002	2003	15	7
98577327	1	2	8	2005	9917	32	7
98577327	2	2	8	2001	2003	27	7
98577328	1	2	8	2004	2005	9	7
98577328	2	2	8	2007	2007	6	7
98577328	3	3	8	2004	2005	9	7
98577328	4	4	8	2008	9917	2	7
98577484	1	2	8	2002	9917	72	7
98577484	2	2	8	2000	2001	12	7
98577587	1	1	1	2006	2007	8	1
98577924	1	2	8	2007	9917	10	7
98577924	1	1	1	2007	9917	8	7
98577924	2	2	8	2000	2004	48	7
98577924	3	3	8	1995	1998	31	7
98577925	1	4	8	2008	9917	2	7
98577954	1	2	8	2001	2003	24	7
98577954	2	2	8	2004	2004	2	7
98577954	3	5	8	2004	2008	44	7
98578043	1	2	8	2000	9917	97	7
98578043	1	1	1	2002	9917	70	7
98578079	1	4	8	2004	9917	49	7
98578080	1	2	8	1999	2002	38	7
98578080	2	2	8	2002	2006	45	7
98578080	4	4	8	2007	9917	14	7
98578080	5	4	8	2005	9917	30	7
98578080	6	4	8	2006	9917	21	7
98578101	1	2	8	2002	2002	24	7
98578101	2	3	8	2004	2007	42	7
98578101	3	4	8	2008	9917	2	7
98578198	1	1	1	2004	9917	46	7
98578207	1	2	8	2004	2004	2	7
98578207	2	2	8	2007	2008	12	7
98578207	3	3	8	2005	2005	2	7
98578267	1	2	8	2005	9917	33	7
98578267	1	1	1	2005	9917	31	7
98578291	1	1	1	1998	9917	121	7
98578299	1	1	1	1997	2002	56	1
98578299	2	2	8	2006	9917	22	7
98578316	1	2	8	2005	9917	35	7
98578316	1	1	1	2005	9917	33	7
98578330	1	2	8	2007	2007	2	7
98578334	1	2	8	2002	9917	75	7
98578334	1	1	1	2007	9917	5	7
98578334	2	2	8	1998	2001	38	7
